timestamp_ms,pupilDiameter_px_L_M,pupilUndistortedDiameter_px_L_M,pupilPhysicalDiameter_mm_L_M,pupilWidth_px_L_M,pupilHeight_px_L_M,pupilAxisRatio_L_M,pupilCenterX_px_L_M,pupilCenterY_px_L_M,pupilAngle_deg_L_M,pupilCircumference_px_L_M,pupilConfidence_L_M,pupilOutlineConfidence_L_M,BRISQUEFullImage_L_M,BRISQUEPDROI_L_M,trial,message,cameraTemperature_c_M,cameraTemperature_c_S
1766048553865,42.43,-1,-1,40.1079,42.43,1.05789,196.726,93.2337,68.2219,129.676,0.914286,0.914286,-1,-1,1,,-1,-1
1766048553890,42.3486,-1,-1,40.4559,42.3486,1.04678,196.659,93.0789,69.4942,130.086,0.911765,0.911765,-1,-1,1,,-1,-1
1766048553915,42.1582,-1,-1,40.3706,42.1582,1.04428,196.794,93.1263,68.039,129.651,0.942857,0.942857,-1,-1,1,,-1,-1
1766048553940,42.773,-1,-1,40.4948,42.773,1.05626,196.818,93.3469,70.3483,130.821,0.941176,0.941176,-1,-1,1,,-1,-1
1766048553965,42.3242,-1,-1,40.4484,42.3242,1.04637,197.057,93.1221,73.4608,130.036,0.944444,0.944444,-1,-1,1,,-1,-1
1766048553989,42.9731,-1,-1,40.2152,42.9731,1.06858,196.784,93.1814,67.9533,130.708,0.942857,0.942857,-1,-1,1,,-1,-1
1766048554014,42.9128,-1,-1,40.4162,42.9128,1.06177,196.84,93.2109,66.069,130.922,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554039,42.6062,-1,-1,40.4098,42.6062,1.05435,196.909,93.1523,74.6365,130.424,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554064,43.0474,-1,-1,40.4382,43.0474,1.06452,196.605,93.1161,72.8035,131.171,0.941176,0.941176,-1,-1,1,,-1,-1
1766048554089,42.6,-1,-1,40.769,42.6,1.04491,196.922,93.1568,61.8995,130.971,0.941176,0.941176,-1,-1,1,,-1,-1
1766048554114,42.36,-1,-1,40.709,42.36,1.04056,196.995,93.2246,67.8495,130.497,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554139,42.7608,-1,-1,40.5413,42.7608,1.05475,196.888,93.2894,70.4122,130.874,0.939394,0.939394,-1,-1,1,,-1,-1
1766048554164,42.7265,-1,-1,40.5704,42.7265,1.05315,197.01,93.2057,61.7827,130.864,0.941176,0.941176,-1,-1,1,,-1,-1
1766048554189,42.8847,-1,-1,40.7864,42.8847,1.05145,197.062,93.0066,76.4628,131.451,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554214,42.733,-1,-1,40.7867,42.733,1.04772,196.862,92.9918,74.8483,131.21,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554239,42.8233,-1,-1,40.9041,42.8233,1.04692,196.842,93.1433,70.3973,131.536,0.9375,0.9375,-1,-1,1,,-1,-1
1766048554264,42.4902,-1,-1,41.0187,42.4902,1.03587,197.015,93.0815,73.7513,131.186,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554289,42.4809,-1,-1,40.8945,42.4809,1.03879,197.116,92.8998,75.4553,130.978,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554314,42.5297,-1,-1,40.9019,42.5297,1.0398,197.03,92.678,75.7862,131.067,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554339,42.488,-1,-1,41.0633,42.488,1.0347,197.098,93.8692,71.7739,131.252,0.939394,0.939394,-1,-1,1,,-1,-1
1766048554364,42.5411,-1,-1,40.9233,42.5411,1.03953,196.971,94.2301,76.2163,131.118,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554389,42.1816,-1,-1,41.219,42.1816,1.02335,197.099,94.5264,79.7488,131.01,0.969697,0.939394,-1,-1,1,,-1,-1
1766048554414,42.3746,-1,-1,40.9545,42.3746,1.03467,197.073,94.6485,83.5673,130.902,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554439,42.6111,-1,-1,40.6388,42.6111,1.04853,197.081,94.7586,71.6076,130.787,0.941176,0.941176,-1,-1,1,,-1,-1
1766048554464,42.4253,-1,-1,40.5226,42.4253,1.04696,197.156,94.9174,72.5182,130.311,0.942857,0.942857,-1,-1,1,,-1,-1
1766048554489,42.3704,-1,-1,40.4386,42.3704,1.04777,197.039,95.1696,73.8469,130.094,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554514,42.4285,-1,-1,40.4989,42.4285,1.04765,197.129,95.1321,68.7263,130.28,0.914286,0.914286,-1,-1,1,,-1,-1
1766048554539,42.348,-1,-1,40.0536,42.348,1.05728,197.004,95.0147,75.1385,129.461,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554564,42.0282,-1,-1,40.3086,42.0282,1.04266,196.876,94.9631,83.4805,129.349,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554589,42.1125,-1,-1,40.3526,42.1125,1.04361,196.914,94.8577,84.9886,129.551,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554613,41.7932,-1,-1,40.3803,41.7932,1.03499,197.268,94.8148,80.6681,129.087,0.9375,0.9375,-1,-1,1,,-1,-1
1766048554638,41.9975,-1,-1,40.2175,41.9975,1.04426,197.227,94.8438,75.8708,129.158,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554663,41.9676,-1,-1,40.3373,41.9676,1.04042,197.37,94.7899,77.1644,129.297,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554688,42.1175,-1,-1,40.1046,42.1175,1.05019,197.282,94.8207,81.0628,129.173,0.939394,0.939394,-1,-1,1,,-1,-1
1766048554713,42.1674,-1,-1,40.6131,42.1674,1.03827,197.282,94.9045,74.5153,130.043,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554738,42.2907,-1,-1,40.6832,42.2907,1.03951,197.089,95.0874,74.7826,130.347,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554763,42.2234,-1,-1,40.7134,42.2234,1.03709,197.101,95.1112,72.9561,130.288,0.942857,0.942857,-1,-1,1,,-1,-1
1766048554788,42.369,-1,-1,40.5618,42.369,1.04455,197.083,95.1229,74.3688,130.283,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554813,42.486,-1,-1,40.8532,42.486,1.03997,197.265,95.1769,74.9033,130.921,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554838,42.9799,-1,-1,40.8446,42.9799,1.05228,199.108,94.9681,80.2159,131.693,0.90625,0.90625,-1,-1,1,,-1,-1
1766048554863,42.9608,-1,-1,40.9097,42.9608,1.05014,200.389,94.2985,70.4441,131.763,0.911765,0.911765,-1,-1,1,,-1,-1
1766048554888,43.1323,-1,-1,41.131,43.1323,1.04866,200.539,94.4175,71.0587,132.379,0.909091,0.909091,-1,-1,1,,-1,-1
1766048554913,43.3106,-1,-1,41.2659,43.3106,1.04955,200.427,94.5958,66.1726,132.872,0.944444,0.944444,-1,-1,1,,-1,-1
1766048554938,43.5262,-1,-1,41.0998,43.5262,1.05904,200.493,94.1751,78.9678,132.957,0.942857,0.942857,-1,-1,1,,-1,-1
1766048554963,43.3019,-1,-1,41.1317,43.3019,1.05276,200.573,94.1482,78.6723,132.65,0.942857,0.942857,-1,-1,1,,-1,-1
1766048554988,43.3007,-1,-1,41.1177,43.3007,1.05309,200.705,94.0222,85.9784,132.626,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555013,43.3716,-1,-1,41.4857,43.3716,1.04546,200.623,94.2167,76.6416,133.31,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555038,43.318,-1,-1,41.4081,43.318,1.04612,200.742,94.322,77.6662,133.104,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555063,43.3433,-1,-1,41.4155,43.3433,1.04655,200.609,94.3171,84.7844,133.156,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555088,43.5597,-1,-1,41.5616,43.5597,1.04808,200.634,94.3105,79.9414,133.727,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555113,43.6891,-1,-1,41.5574,43.6891,1.05129,200.618,94.4913,82.0641,133.926,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555138,43.7528,-1,-1,41.6824,43.7528,1.04967,200.673,94.5379,83.5379,134.221,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555163,43.9802,-1,-1,41.5633,43.9802,1.05815,200.693,94.5039,83.688,134.398,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555188,43.9223,-1,-1,41.7883,43.9223,1.05107,200.797,94.4079,80.0271,134.655,0.939394,0.939394,-1,-1,1,,-1,-1
1766048555213,44.1148,-1,-1,41.6954,44.1148,1.05803,196.986,95.4265,81.7555,134.817,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555238,43.8566,-1,-1,41.8058,43.8566,1.04905,197.355,95.202,90.5234,134.578,0.90625,0.90625,-1,-1,1,,-1,-1
1766048555262,43.8504,-1,-1,42.1005,43.8504,1.04156,197.385,95.1809,85.2073,135.025,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555287,43.8536,-1,-1,42.1971,43.8536,1.03926,197.433,95.1608,95.6727,135.181,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555312,44.0379,-1,-1,42.083,44.0379,1.04645,197.505,95.1396,91.7018,135.296,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555337,43.9581,-1,-1,42.2392,43.9581,1.0407,197.607,95.1376,86.2856,135.412,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555362,43.7648,-1,-1,42.2162,43.7648,1.03668,197.658,95.266,91.5883,135.07,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555387,43.9558,-1,-1,42.1021,43.9558,1.04403,197.661,95.3342,89.1547,135.195,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555412,43.8159,-1,-1,42.4777,43.8159,1.0315,197.647,95.3111,90.1998,135.558,0.9375,0.9375,-1,-1,1,,-1,-1
1766048555437,44.0155,-1,-1,42.2669,44.0155,1.04137,197.568,95.2975,85.4871,135.546,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555462,44.0513,-1,-1,42.567,44.0513,1.03487,197.602,95.2682,97.4263,136.07,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555487,44.072,-1,-1,42.2541,44.072,1.04302,197.703,95.2917,89.1493,135.616,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555512,44.1281,-1,-1,42.2011,44.1281,1.04566,197.745,95.2486,91.1368,135.622,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555537,44.0995,-1,-1,42.5084,44.0995,1.03743,197.83,95.2124,95.9113,136.055,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555562,44.1745,-1,-1,42.4555,44.1745,1.04049,197.755,95.1408,92.1805,136.092,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555587,44.2063,-1,-1,42.508,44.2063,1.03995,197.548,95.0161,98.2277,136.224,0.971429,0.971429,-1,-1,1,,-1,-1
1766048555612,44.092,-1,-1,42.4299,44.092,1.03917,197.348,94.8242,92.3779,135.921,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555637,44.2136,-1,-1,42.6409,44.2136,1.03688,197.363,94.7975,95.5399,136.442,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555662,44.2694,-1,-1,42.4311,44.2694,1.04333,197.314,94.7934,93.5069,136.204,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555687,44.2707,-1,-1,42.4976,44.2707,1.04172,197.367,94.7568,97.7968,136.31,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555712,44.1585,-1,-1,42.516,44.1585,1.03863,197.398,94.806,92.6024,136.16,0.942857,0.942857,-1,-1,1,,-1,-1
1766048555737,44.358,-1,-1,42.5237,44.358,1.04314,197.55,94.9534,98.2777,136.489,0.971429,0.971429,-1,-1,1,,-1,-1
1766048555762,44.073,-1,-1,42.6626,44.073,1.03306,197.97,94.5035,100.465,136.253,0.939394,0.939394,-1,-1,1,,-1,-1
1766048555787,44.2331,-1,-1,42.6221,44.2331,1.0378,198.002,94.4489,100.556,136.444,0.939394,0.939394,-1,-1,1,,-1,-1
1766048555812,44.3283,-1,-1,42.5336,44.3283,1.04219,197.927,94.5744,101.438,136.457,0.939394,0.939394,-1,-1,1,,-1,-1
1766048555837,44.1367,-1,-1,42.5831,44.1367,1.03648,198.047,94.6073,99.1309,136.23,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555862,44.2714,-1,-1,43.0209,44.2714,1.02907,197.844,94.6065,93.8252,137.125,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555886,44.4785,-1,-1,42.7375,44.4785,1.04074,197.674,94.5171,92.3806,137.012,0.941176,0.941176,-1,-1,1,,-1,-1
1766048555911,44.5296,-1,-1,42.8928,44.5296,1.03816,197.696,94.4967,94.6079,137.335,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555936,44.6064,-1,-1,42.8281,44.6064,1.04152,197.681,94.5274,97.0938,137.356,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555961,44.6887,-1,-1,41.7711,44.6887,1.06985,196.94,95.3232,87.4422,135.849,0.944444,0.944444,-1,-1,1,,-1,-1
1766048555986,12.3865,-1,-1,4.3658,12.3865,2.83718,123.234,96.357,149.136,27.8448,0,0,-1,-1,1,,-1,-1
1766048556011,15.451,-1,-1,10.7392,15.451,1.43875,245.903,127.596,5.95602,41.4731,0.15625,0.125,-1,-1,1,,-1,-1
1766048556036,15.0713,-1,-1,9.38567,15.0713,1.60577,125.598,51.2697,55.334,38.9377,0.4375,0.34375,-1,-1,1,,-1,-1
1766048556061,12.9083,-1,-1,7.06767,12.9083,1.82638,144.523,79.7257,34.8243,32.0523,0.16129,0.16129,-1,-1,1,,-1,-1
1766048556086,-1,-1,-1,-1,-1,1,117,38,-1,-1,-1,-1,-1,-1,1,,-1,-1
1766048556111,45.7314,-1,-1,40.8519,45.7314,1.11944,199.256,92.9069,62.8369,136.113,0.911765,0.911765,-1,-1,1,,-1,-1
1766048556136,44.452,-1,-1,42.2779,44.452,1.05142,198.416,93.4358,78.3017,136.256,0.942857,0.942857,-1,-1,1,,-1,-1
1766048556161,44.5207,-1,-1,41.6722,44.5207,1.06836,198.721,93.9709,80.0206,135.429,0.909091,0.909091,-1,-1,1,,-1,-1
1766048556186,21.1599,-1,-1,5.76125,21.1599,3.67279,260.308,128.55,130.472,45.8202,0,0,-1,-1,1,,-1,-1
1766048556211,12.3523,-1,-1,7.42112,12.3523,1.66448,122.836,111.132,26.9944,31.5449,0.212121,0.151515,-1,-1,1,,-1,-1
1766048556236,15.8846,-1,-1,7.16183,15.8846,2.21795,189.138,113.673,134.391,37.5095,0.151515,0.121212,-1,-1,1,,-1,-1
1766048556261,16.4838,-1,-1,10.9893,16.4838,1.49998,179.472,120.478,33.1073,43.5872,0.34375,0.28125,-1,-1,1,,-1,-1
1766048556286,15.7478,-1,-1,10.203,15.7478,1.54344,156.77,130.737,38.2148,41.23,0.69697,0.666667,-1,-1,1,,-1,-1
1766048556311,-1,-1,-1,-1,-1,1,117,38,-1,-1,-1,-1,-1,-1,1,,-1,-1
1766048556336,42.7085,-1,-1,35.211,42.7085,1.21293,199.716,94.6701,69.19,122.679,0.916667,0.916667,-1,-1,1,,-1,-1
1766048556361,43.7712,-1,-1,39.7049,43.7712,1.10241,198.427,93.648,81.0273,131.202,0.939394,0.939394,-1,-1,1,,-1,-1
1766048556386,43.7564,-1,-1,41.5158,43.7564,1.05397,198.47,93.505,89.4546,133.968,0.941176,0.941176,-1,-1,1,,-1,-1
1766048556411,43.9378,-1,-1,41.9027,43.9378,1.04857,198.478,93.6007,83.7045,134.857,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556436,43.8864,-1,-1,42.1564,43.8864,1.04104,198.621,94.0087,86.8213,135.169,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556461,43.5909,-1,-1,42.3164,43.5909,1.03012,198.823,94.0857,90.7782,134.95,0.9375,0.9375,-1,-1,1,,-1,-1
1766048556486,44.0153,-1,-1,42.418,44.0153,1.03765,198.816,94.0706,88.7178,135.781,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556510,44.1434,-1,-1,42.4093,44.1434,1.04089,198.662,94.0263,90.8414,135.97,0.90625,0.90625,-1,-1,1,,-1,-1
1766048556535,44.0045,-1,-1,42.4704,44.0045,1.03612,198.345,93.8886,92.7122,135.845,0.942857,0.942857,-1,-1,1,,-1,-1
1766048556560,44.0851,-1,-1,42.5062,44.0851,1.03714,198.39,93.8536,90.4824,136.029,0.90625,0.90625,-1,-1,1,,-1,-1
1766048556585,44.4872,-1,-1,42.735,44.4872,1.041,198.575,93.8362,95.7505,137.022,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556610,44.6091,-1,-1,43.1414,44.6091,1.03402,198.586,93.7536,94.7696,137.848,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556635,44.4716,-1,-1,42.9447,44.4716,1.03555,198.667,93.7735,93.8909,137.324,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556660,44.8662,-1,-1,42.9429,44.8662,1.04479,198.639,93.6877,93.9286,137.947,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556685,44.9551,-1,-1,43.2547,44.9551,1.03931,198.601,93.9691,87.2644,138.573,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556710,44.8367,-1,-1,43.3376,44.8367,1.03459,198.512,94.0868,90.8646,138.514,0.96875,0.96875,-1,-1,1,,-1,-1
1766048556735,45.0231,-1,-1,43.5486,45.0231,1.03386,198.635,94.0608,89.9106,139.138,0.939394,0.939394,-1,-1,1,,-1,-1
1766048556760,45.2511,-1,-1,43.3798,45.2511,1.04314,198.6,94.2865,91.5234,139.237,0.941176,0.941176,-1,-1,1,,-1,-1
1766048556785,45.2777,-1,-1,43.4367,45.2777,1.04238,198.6,94.2315,92.5387,139.367,0.942857,0.942857,-1,-1,1,,-1,-1
1766048556810,44.9438,-1,-1,43.4598,44.9438,1.03415,198.078,94.1008,101.507,138.874,0.939394,0.939394,-1,-1,1,,-1,-1
1766048556835,45.1397,-1,-1,43.2623,45.1397,1.0434,197.508,93.738,83.6127,138.877,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556860,44.999,-1,-1,43.4927,44.999,1.03463,197.316,93.795,86.3565,139.012,0.972222,0.972222,-1,-1,1,,-1,-1
1766048556885,44.9947,-1,-1,43.7602,44.9947,1.02821,197.303,93.8603,88.8457,139.423,0.971429,0.971429,-1,-1,1,,-1,-1
1766048556910,45.1369,-1,-1,43.6442,45.1369,1.0342,197.348,93.7335,83.6685,139.467,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556935,45.1575,-1,-1,43.4571,45.1575,1.03913,197.321,93.5897,93.5826,139.208,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556960,45.0643,-1,-1,43.3521,45.0643,1.0395,197.373,93.518,97.2005,138.897,0.944444,0.944444,-1,-1,1,,-1,-1
1766048556985,44.8921,-1,-1,43.2475,44.8921,1.03803,197.479,93.4865,94.6843,138.461,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557010,45.1016,-1,-1,43.4554,45.1016,1.03788,197.406,93.5096,94.1755,139.117,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557035,45.0118,-1,-1,43.4219,45.0118,1.03662,197.233,93.5042,92.2839,138.923,0.942857,0.942857,-1,-1,1,,-1,-1
1766048557060,44.9808,-1,-1,43.6632,44.9808,1.03018,197.259,93.7442,86.4628,139.249,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557085,44.9695,-1,-1,43.3304,44.9695,1.03783,197.105,93.6603,85.593,138.713,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557110,45.0265,-1,-1,43.4317,45.0265,1.03672,197.178,93.7975,92.3597,138.961,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557134,44.7221,-1,-1,43.3344,44.7221,1.03202,197.403,93.7669,94.1052,138.328,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557159,44.959,-1,-1,43.3132,44.959,1.038,197.446,93.7529,91.041,138.67,0.941176,0.941176,-1,-1,1,,-1,-1
1766048557184,44.916,-1,-1,43.322,44.916,1.0368,197.266,93.7635,98.4779,138.615,0.971429,0.942857,-1,-1,1,,-1,-1
1766048557209,44.827,-1,-1,43.4016,44.827,1.03284,197.078,93.7011,87.6258,138.598,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557234,44.852,-1,-1,43.1083,44.852,1.04045,197.124,93.6092,90.7703,138.181,0.9375,0.9375,-1,-1,1,,-1,-1
1766048557259,44.8732,-1,-1,43.2762,44.8732,1.0369,197.356,93.6314,95.4706,138.476,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557284,44.824,-1,-1,43.4144,44.824,1.03247,197.595,93.627,100.663,138.613,0.939394,0.939394,-1,-1,1,,-1,-1
1766048557309,45.0362,-1,-1,43.3868,45.0362,1.03802,197.692,93.5882,87.1013,138.907,0.944444,0.944444,-1,-1,1,,-1,-1
1766048557334,45.1552,-1,-1,43.2838,45.1552,1.04324,197.582,93.7042,91.0587,138.935,0.941176,0.941176,-1,-1,1,,-1,-1
1766048557359,44.9748,-1,-1,43.3134,44.9748,1.03836,197.521,93.7041,91.1863,138.695,0.941176,0.941176,-1,-1,1,,-1,-1
1766048557384,45.0191,-1,-1,43.4527,45.0191,1.03605,197.499,93.68,97.8659,138.982,0.944444,0.944444,-1,-1,1,,50,0
1766048557409,45.2565,-1,-1,43.4224,45.2565,1.04224,197.347,93.6956,92.4115,139.311,0.941176,0.941176,-1,-1,1,,50,0
1766048557434,45.3599,-1,-1,43.2424,45.3599,1.04897,197.391,93.6397,93.939,139.196,0.944444,0.944444,-1,-1,1,,50,0
1766048557459,45.3866,-1,-1,43.4469,45.3866,1.04464,197.474,93.6747,87.4238,139.556,0.944444,0.944444,-1,-1,1,,50,0
1766048557484,45.4841,-1,-1,43.4487,45.4841,1.04684,197.634,93.795,85.5079,139.714,0.944444,0.944444,-1,-1,1,,50,0
1766048557509,45.3409,-1,-1,43.6073,45.3409,1.03975,197.801,93.8418,87.1356,139.733,0.944444,0.944444,-1,-1,1,,50,0
1766048557534,45.7074,-1,-1,43.5444,45.7074,1.04967,197.595,93.7943,94.8036,140.217,0.944444,0.944444,-1,-1,1,,50,0
1766048557559,45.7552,-1,-1,43.9168,45.7552,1.04186,197.528,93.8729,88.2508,140.871,0.914286,0.914286,-1,-1,1,,50,0
1766048557584,45.9045,-1,-1,43.7022,45.9045,1.05039,197.585,93.7918,91.4454,140.775,0.941176,0.941176,-1,-1,1,,50,0
1766048557609,46.2553,-1,-1,43.853,46.2553,1.05478,197.502,93.7464,90.9091,141.567,0.9375,0.9375,-1,-1,1,,50,0
1766048557634,46.1706,-1,-1,43.933,46.1706,1.05093,197.59,93.6836,94.1389,141.556,0.944444,0.944444,-1,-1,1,,50,0
1766048557659,46.2797,-1,-1,43.8604,46.2797,1.05516,197.677,93.6255,92.0717,141.617,0.941176,0.941176,-1,-1,1,,50,0
1766048557684,46.3734,-1,-1,43.9284,46.3734,1.05566,197.85,93.7435,91.474,141.872,0.941176,0.941176,-1,-1,1,,50,0
1766048557709,46.45,-1,-1,44.3369,46.45,1.04766,197.732,93.9507,95.6882,142.627,0.972222,0.972222,-1,-1,1,,50,0
1766048557734,46.3696,-1,-1,44.2609,46.3696,1.04764,197.768,94.05,93.9567,142.381,0.944444,0.944444,-1,-1,1,,50,0
1766048557758,46.4372,-1,-1,44.2572,46.4372,1.04926,197.798,93.9743,92.0938,142.483,0.944444,0.944444,-1,-1,1,,50,0
1766048557783,46.6168,-1,-1,44.2675,46.6168,1.05307,197.895,94.1196,97.805,142.785,0.972222,0.972222,-1,-1,1,,50,0
1766048557808,46.5818,-1,-1,44.2214,46.5818,1.05338,198.03,94.2044,95.0989,142.658,0.944444,0.944444,-1,-1,1,,50,0
1766048557833,46.6558,-1,-1,44.3651,46.6558,1.05163,198.056,94.2685,97.3613,142.998,0.972222,0.972222,-1,-1,1,,50,0
1766048557858,46.732,-1,-1,44.215,46.732,1.05693,197.92,94.3489,93.1626,142.887,0.944444,0.944444,-1,-1,1,,50,0
1766048557883,46.6425,-1,-1,44.4254,46.6425,1.04991,197.671,94.2603,96.2833,143.07,0.972222,0.972222,-1,-1,1,,50,0
1766048557908,46.7939,-1,-1,44.2696,46.7939,1.05702,197.58,94.2271,97.9037,143.07,0.972222,0.972222,-1,-1,1,,50,0
1766048557933,46.8438,-1,-1,44.4305,46.8438,1.05432,197.747,94.2303,93.3124,143.398,0.944444,0.944444,-1,-1,1,,50,0
1766048557958,46.6963,-1,-1,44.5304,46.6963,1.04864,197.843,94.2725,96.5147,143.319,0.972222,0.972222,-1,-1,1,,50,0
1766048557983,46.7892,-1,-1,44.2973,46.7892,1.05626,197.968,94.2649,99.7519,143.105,0.941176,0.941176,-1,-1,1,,50,0
1766048558008,46.7742,-1,-1,44.2747,46.7742,1.05646,197.984,94.2325,97.1044,143.046,0.972222,0.972222,-1,-1,1,,50,0
1766048558033,46.9236,-1,-1,44.1517,46.9236,1.06278,197.914,94.327,94.3679,143.094,0.944444,0.944444,-1,-1,1,,50,0
1766048558058,46.7788,-1,-1,44.3179,46.7788,1.05553,197.877,94.3463,90.3569,143.121,0.9375,0.9375,-1,-1,1,,50,0
