timestamp_ms,pupilDiameter_px_L_M,pupilUndistortedDiameter_px_L_M,pupilPhysicalDiameter_mm_L_M,pupilWidth_px_L_M,pupilHeight_px_L_M,pupilAxisRatio_L_M,pupilCenterX_px_L_M,pupilCenterY_px_L_M,pupilAngle_deg_L_M,pupilCircumference_px_L_M,pupilConfidence_L_M,pupilOutlineConfidence_L_M,BRISQUEFullImage_L_M,BRISQUEPDROI_L_M,trial,message,cameraTemperature_c_M,cameraTemperature_c_S
1765988081928,49.3943,-1,-1,44.4199,49.3943,1.11199,208.623,114.238,106.575,147.467,0.944444,0.944444,-1,-1,1,,-1,-1
1765988081953,49.2137,-1,-1,44.37,49.2137,1.10917,208.699,114.257,106.256,147.099,0.944444,0.944444,-1,-1,1,,-1,-1
1765988081978,49.1736,-1,-1,44.2976,49.1736,1.11007,208.679,114.22,104.619,146.924,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082003,49.099,-1,-1,44.1,49.099,1.11336,208.726,114,105.042,146.502,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082028,49.0282,-1,-1,44.1161,49.0282,1.11135,208.812,113.968,103.023,146.413,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082053,48.7186,-1,-1,44.0807,48.7186,1.10521,208.816,113.914,104.523,145.86,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082078,48.9277,-1,-1,43.9349,48.9277,1.11364,208.671,114.015,102.262,145.974,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082103,48.8842,-1,-1,44.0027,48.8842,1.11094,208.517,114.199,102.225,146.007,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082128,48.7008,-1,-1,43.9849,48.7008,1.10722,208.581,114.182,102.549,145.685,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082153,48.7313,-1,-1,43.9324,48.7313,1.10923,208.592,114.219,101.65,145.653,0.941176,0.941176,-1,-1,1,,-1,-1
1765988082178,48.6856,-1,-1,43.9347,48.6856,1.10814,208.744,114.307,101.136,145.583,0.941176,0.941176,-1,-1,1,,-1,-1
1765988082203,48.5848,-1,-1,43.9412,48.5848,1.10568,208.652,114.233,101.085,145.431,0.941176,0.941176,-1,-1,1,,-1,-1
1765988082228,48.7837,-1,-1,43.9207,48.7837,1.11072,208.578,114.165,102.255,145.72,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082253,48.5921,-1,-1,44.0888,48.5921,1.10214,208.503,114.167,102.593,145.669,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082278,48.5408,-1,-1,43.7352,48.5408,1.10988,208.77,113.846,104.436,145.045,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082303,48.5457,-1,-1,43.6872,48.5457,1.11121,208.846,113.779,104.308,144.98,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082328,48.5298,-1,-1,43.8484,48.5298,1.10676,208.836,113.911,104.951,145.201,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082353,48.4834,-1,-1,43.9943,48.4834,1.10204,208.912,114.061,106.117,145.349,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082378,48.5054,-1,-1,43.885,48.5054,1.10529,208.989,114.292,106.06,145.217,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082402,48.6632,-1,-1,43.977,48.6632,1.10656,208.885,114.413,103.395,145.612,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082427,48.6315,-1,-1,43.9642,48.6315,1.10616,208.946,114.515,103.305,145.541,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082452,48.6028,-1,-1,43.8382,48.6028,1.10869,208.964,114.753,105.97,145.302,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082477,48.5753,-1,-1,44.0057,48.5753,1.10384,209.095,114.933,104.593,145.515,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082502,48.5169,-1,-1,43.94,48.5169,1.10416,209.066,115.038,103.754,145.32,0.972222,0.944444,-1,-1,1,,-1,-1
1765988082527,48.5577,-1,-1,43.5979,48.5577,1.11376,203.75,114.405,97.4575,144.863,0.971429,0.971429,-1,-1,1,,-1,-1
1765988082552,48.4899,-1,-1,43.1714,48.4899,1.12319,201.052,113.953,96.5954,144.102,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082577,48.3478,-1,-1,43.1708,48.3478,1.11992,201.096,113.791,95.522,143.872,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082602,48.1094,-1,-1,43.4863,48.1094,1.10631,201.19,113.66,96.4773,143.97,1,0.972222,-1,-1,1,,-1,-1
1765988082627,48.155,-1,-1,43.2495,48.155,1.11342,201.262,113.55,95.7759,143.681,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082652,48.0103,-1,-1,43.4398,48.0103,1.10521,201.302,113.441,96.7891,143.739,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082677,48.0099,-1,-1,43.1116,48.0099,1.11362,201.183,113.235,94.5579,143.237,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082702,47.7898,-1,-1,43.4265,47.7898,1.10048,201.4,113.107,94.0445,143.364,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082727,47.923,-1,-1,43.1067,47.923,1.11173,201.547,112.965,95.2898,143.089,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082752,48.0366,-1,-1,43.0653,48.0366,1.11544,201.613,113.001,95.583,143.209,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082777,47.9532,-1,-1,43.0361,47.9532,1.11425,201.576,113.033,95.9284,143.03,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082802,47.8197,-1,-1,43.3295,47.8197,1.10363,201.546,113.292,98.0247,143.264,0.971429,0.942857,-1,-1,1,,-1,-1
1765988082827,47.5754,-1,-1,43.2612,47.5754,1.09973,201.618,113.353,98.9527,142.766,0.971429,0.971429,-1,-1,1,,-1,-1
1765988082852,47.599,-1,-1,43.2828,47.599,1.09972,201.614,113.498,96.5897,142.837,0.972222,0.972222,-1,-1,1,,-1,-1
1765988082877,47.7811,-1,-1,43.0917,47.7811,1.10882,201.708,113.615,98.1079,142.838,0.971429,0.971429,-1,-1,1,,-1,-1
1765988082902,48.3122,-1,-1,43.5127,48.3122,1.1103,210.157,114.214,101.748,144.337,0.941176,0.941176,-1,-1,1,,-1,-1
1765988082927,48.2296,-1,-1,42.9771,48.2296,1.12222,213.679,114.428,105.134,143.386,0.944444,0.944444,-1,-1,1,,-1,-1
1765988082952,47.2284,-1,-1,43.6732,47.2284,1.0814,213.459,114.54,108.393,142.842,0.942857,0.942857,-1,-1,1,,-1,-1
1765988082977,47.394,-1,-1,43.2079,47.394,1.09688,213.572,114.473,114.62,142.393,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083002,47.4636,-1,-1,43.4649,47.4636,1.092,213.482,114.278,106.522,142.899,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083026,47.6724,-1,-1,43.6333,47.6724,1.09257,213.387,114.395,103.524,143.493,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083051,47.7921,-1,-1,43.695,47.7921,1.09377,213.521,114.524,104.342,143.78,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083076,47.6159,-1,-1,43.8123,47.6159,1.08682,213.621,114.565,103.18,143.677,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083101,47.6611,-1,-1,43.3907,47.6611,1.09842,213.655,114.448,108.62,143.102,0.914286,0.914286,-1,-1,1,,-1,-1
1765988083126,47.4909,-1,-1,43.2488,47.4909,1.09808,213.742,114.23,110.496,142.611,0.941176,0.941176,-1,-1,1,,-1,-1
1765988083151,47.6077,-1,-1,43.3977,47.6077,1.09701,213.78,114.346,113.786,143.028,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083176,47.7121,-1,-1,43.4613,47.7121,1.09781,213.757,114.329,110.156,143.293,0.941176,0.941176,-1,-1,1,,-1,-1
1765988083201,47.9301,-1,-1,43.5731,47.9301,1.09999,213.615,114.392,107.565,143.814,0.914286,0.914286,-1,-1,1,,-1,-1
1765988083226,48.1376,-1,-1,43.5974,48.1376,1.10414,213.341,114.357,103.161,144.185,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083251,48.2373,-1,-1,43.5507,48.2373,1.10761,213.365,114.354,102.453,144.274,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083276,48.2678,-1,-1,43.6502,48.2678,1.10579,213.434,114.401,102.865,144.476,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083301,48.1497,-1,-1,43.5073,48.1497,1.1067,213.421,114.198,105.055,144.067,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083326,48.011,-1,-1,43.8308,48.011,1.09537,213.415,114.168,104.74,144.34,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083351,47.9448,-1,-1,43.7991,47.9448,1.09465,213.512,114.085,108.737,144.184,0.941176,0.941176,-1,-1,1,,-1,-1
1765988083376,48.1065,-1,-1,43.6497,48.1065,1.1021,213.546,114.055,108.846,144.215,0.941176,0.941176,-1,-1,1,,-1,-1
1765988083401,48.3891,-1,-1,44.3155,48.3891,1.09192,213.467,114.33,107.379,145.69,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083426,48.2744,-1,-1,44.3987,48.2744,1.08729,213.551,114.332,107.162,145.634,0.942857,0.942857,-1,-1,1,,-1,-1
1765988083451,48.3607,-1,-1,43.5785,48.3607,1.10974,212.858,114.491,104.459,144.516,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083476,48.4391,-1,-1,43.7087,48.4391,1.10822,207.801,116.972,102.983,144.841,0.971429,0.971429,-1,-1,1,,-1,-1
1765988083501,48.4286,-1,-1,43.924,48.4286,1.10256,208.051,117.174,106.207,145.153,1,1,-1,-1,1,,-1,-1
1765988083526,48.5114,-1,-1,43.6331,48.5114,1.1118,208.1,117.145,105.201,144.842,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083551,48.5005,-1,-1,43.6287,48.5005,1.11167,208.102,117.11,103.234,144.817,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083576,48.5634,-1,-1,43.5067,48.5634,1.11623,208.195,117.045,106.755,144.732,0.944444,0.944444,-1,-1,1,,-1,-1
1765988083601,48.5524,-1,-1,43.5745,48.5524,1.11424,208.278,117.057,106.109,144.818,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083626,48.3282,-1,-1,43.6198,48.3282,1.10794,208.482,117.197,106.161,144.526,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083650,48.5627,-1,-1,43.4422,48.5627,1.11787,208.638,117.162,104.841,144.633,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083675,48.7205,-1,-1,43.7558,48.7205,1.11346,208.738,116.939,105.187,145.366,1,1,-1,-1,1,,-1,-1
1765988083700,48.8005,-1,-1,43.9953,48.8005,1.10922,208.668,117.067,104.235,145.861,0.972222,0.972222,-1,-1,1,,-1,-1
1765988083725,48.9742,-1,-1,43.8934,48.9742,1.11575,208.768,117.407,103.981,145.985,1,1,-1,-1,1,,-1,-1
1765988083750,49.1389,-1,-1,42.8061,49.1389,1.14794,208.845,116.967,102.353,144.598,0.970588,0.970588,-1,-1,1,,-1,-1
1765988083775,49.68,-1,-1,45.3944,49.68,1.09441,208.308,118.148,81.6933,149.418,1,1,-1,-1,1,,-1,-1
1765988083800,48.7928,-1,-1,44.2097,48.7928,1.10367,208.844,117.594,100.684,146.177,1,1,-1,-1,1,,-1,-1
1765988083825,48.7183,-1,-1,44.1969,48.7183,1.1023,208.969,117.728,104.034,146.037,1,1,-1,-1,1,,-1,-1
1765988083850,48.737,-1,-1,43.9893,48.737,1.10793,208.969,117.894,104.511,145.749,1,1,-1,-1,1,,-1,-1
1765988083875,48.6776,-1,-1,43.9296,48.6776,1.10808,208.966,117.886,106.943,145.563,1,1,-1,-1,1,,-1,-1
1765988083900,48.7934,-1,-1,43.9409,48.7934,1.11043,208.93,117.991,107.402,145.766,1,1,-1,-1,1,,-1,-1
1765988083925,48.351,-1,-1,44.0035,48.351,1.0988,209.081,118.148,107.134,145.15,1,1,-1,-1,1,,-1,-1
1765988083950,48.4832,-1,-1,44.0032,48.4832,1.10181,209.059,118.159,105.818,145.363,1,1,-1,-1,1,,-1,-1
1765988083975,48.4653,-1,-1,43.8788,48.4653,1.10453,209.026,118.067,103.378,145.143,1,1,-1,-1,1,,-1,-1
1765988084000,48.3759,-1,-1,43.7655,48.3759,1.10534,209.04,118.023,104.945,144.826,1,1,-1,-1,1,,-1,-1
1765988084025,48.1955,-1,-1,43.6388,48.1955,1.10442,209.171,117.97,107.663,144.342,1,1,-1,-1,1,,-1,-1
1765988084050,48.2184,-1,-1,43.6245,48.2184,1.10531,208.988,117.933,103.238,144.357,1,1,-1,-1,1,,-1,-1
1765988084075,48.1425,-1,-1,43.3797,48.1425,1.1098,209.091,117.741,104.666,143.86,1,1,-1,-1,1,,-1,-1
1765988084100,47.7863,-1,-1,43.1912,47.7863,1.10639,209.201,117.555,106.078,142.998,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084125,47.6961,-1,-1,42.9639,47.6961,1.11014,209.34,117.438,109.182,142.505,1,1,-1,-1,1,,-1,-1
1765988084150,47.7757,-1,-1,42.836,47.7757,1.11531,209.281,117.399,104.041,142.438,1,1,-1,-1,1,,-1,-1
1765988084175,47.7142,-1,-1,43.044,47.7142,1.1085,209.231,117.447,102.725,142.657,1,1,-1,-1,1,,-1,-1
1765988084200,47.6548,-1,-1,42.848,47.6548,1.11218,209.355,117.396,104.578,142.262,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084225,48.4047,-1,-1,43.0288,48.4047,1.12494,208.895,117.522,99.0149,143.748,1,1,-1,-1,1,,-1,-1
1765988084250,47.3906,-1,-1,42.9627,47.3906,1.10306,209.271,117.574,106.939,142.012,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084274,47.4178,-1,-1,42.904,47.4178,1.10521,209.181,117.568,104.646,141.966,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084299,48.0674,-1,-1,43.161,48.0674,1.11368,208.828,117.769,99.7494,143.405,1,1,-1,-1,1,,-1,-1
1765988084324,47.1705,-1,-1,43.0817,47.1705,1.09491,209.131,117.667,107.406,141.84,1,1,-1,-1,1,,-1,-1
1765988084349,47.1559,-1,-1,43.0849,47.1559,1.09449,209.194,117.592,110.116,141.822,1,1,-1,-1,1,,-1,-1
1765988084374,47.9961,-1,-1,43.2279,47.9961,1.11031,208.735,117.726,99.7254,143.392,1,1,-1,-1,1,,-1,-1
1765988084399,47.2071,-1,-1,42.9145,47.2071,1.10003,209.164,117.49,107.422,141.643,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084424,47.4685,-1,-1,42.6826,47.4685,1.11213,209.311,117.39,107.458,141.709,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084449,47.5656,-1,-1,42.983,47.5656,1.10661,209.386,117.572,107.482,142.324,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084474,47.4584,-1,-1,43.0172,47.4584,1.10324,209.373,117.458,105.271,142.204,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084499,47.605,-1,-1,43.1257,47.605,1.10387,209.421,117.257,105.853,142.606,1,0.972222,-1,-1,1,,-1,-1
1765988084524,47.3795,-1,-1,43.2401,47.3795,1.09573,209.278,117.15,106.596,142.419,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084549,47.514,-1,-1,43.5209,47.514,1.09175,209.16,117.154,105.379,143.066,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084574,47.5422,-1,-1,43.2743,47.5422,1.09862,209.392,117.11,108.041,142.733,1,1,-1,-1,1,,-1,-1
1765988084599,47.6571,-1,-1,43.4979,47.6571,1.09562,209.381,117.317,107.229,143.26,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084624,47.8295,-1,-1,43.624,47.8295,1.0964,209.229,117.64,104.567,143.731,1,1,-1,-1,1,,-1,-1
1765988084649,47.6003,-1,-1,43.8805,47.6003,1.08477,209.245,117.805,103.906,143.757,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084674,47.6753,-1,-1,43.8433,47.6753,1.0874,209.216,117.832,103.491,143.82,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084699,47.69,-1,-1,43.7442,47.69,1.0902,209.14,117.861,105.301,143.692,1,1,-1,-1,1,,-1,-1
1765988084724,47.617,-1,-1,43.9396,47.617,1.08369,209.161,118.013,107.181,143.875,1,1,-1,-1,1,,-1,-1
1765988084749,47.6906,-1,-1,43.8569,47.6906,1.08741,209.246,118.071,106.948,143.865,1,1,-1,-1,1,,-1,-1
1765988084774,47.6509,-1,-1,43.6208,47.6509,1.09239,209.24,117.933,107.52,143.439,1,1,-1,-1,1,,-1,-1
1765988084799,47.657,-1,-1,43.8865,47.657,1.08591,209.171,117.902,104.781,143.857,1,1,-1,-1,1,,-1,-1
1765988084824,47.657,-1,-1,43.8931,47.657,1.08575,209.221,117.82,103.418,143.867,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084849,47.6578,-1,-1,43.8858,47.6578,1.08595,209.282,117.796,102.592,143.857,0.971429,0.971429,-1,-1,1,,-1,-1
1765988084874,47.7224,-1,-1,44.3248,47.7224,1.07665,209.283,117.6,103.486,144.637,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084898,47.8705,-1,-1,43.8181,47.8705,1.09248,209.296,117.454,105.19,144.094,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084923,47.8855,-1,-1,44.1254,47.8855,1.08521,209.285,117.309,106.866,144.591,0.972222,0.972222,-1,-1,1,,-1,-1
1765988084948,47.8921,-1,-1,44.2031,47.8921,1.08346,209.308,117.281,106.765,144.721,1,1,-1,-1,1,,-1,-1
1765988084973,48.1306,-1,-1,44.162,48.1306,1.08986,209.251,117.278,107.187,145.04,1,1,-1,-1,1,,-1,-1
1765988084998,48.0745,-1,-1,44.677,48.0745,1.07605,209.26,117.414,102.994,145.743,1,1,-1,-1,1,,-1,-1
1765988085023,49.4167,-1,-1,44.6642,49.4167,1.10641,208.486,117.838,97.6976,147.876,1,1,-1,-1,1,,-1,-1
1765988085048,48.7176,-1,-1,45.3399,48.7176,1.0745,208.853,118.123,94.0725,147.793,1,1,-1,-1,1,,-1,-1
1765988085073,48.828,-1,-1,45.6143,48.828,1.07045,208.807,118.248,91.7748,148.393,1,1,-1,-1,1,,-1,-1
1765988085098,48.7297,-1,-1,43.891,48.7297,1.11024,209.19,117.589,105.413,145.588,0.972222,0.972222,-1,-1,1,,-1,-1
1765988085123,48.6951,-1,-1,45.2271,48.6951,1.07668,209.015,118.115,105.098,147.583,1,1,-1,-1,1,,-1,-1
1765988085148,48.8959,-1,-1,45.9118,48.8959,1.065,208.89,118.379,102.302,148.961,1,1,-1,-1,1,,-1,-1
1765988085173,49.3172,-1,-1,45.9019,49.3172,1.0744,208.871,118.376,97.037,149.618,1,1,-1,-1,1,,-1,-1
1765988085198,49.3126,-1,-1,45.7245,49.3126,1.07847,208.99,118.144,105.767,149.337,1,1,-1,-1,1,,-1,-1
1765988085223,49.3268,-1,-1,45.6414,49.3268,1.08075,209.091,117.947,108.728,149.232,1,1,-1,-1,1,,-1,-1
1765988085248,49.2831,-1,-1,45.7521,49.2831,1.07718,209.136,117.896,111.585,149.332,1,1,-1,-1,1,,-1,-1
1765988085273,49.2804,-1,-1,46.2086,49.2804,1.06648,209.025,117.953,108.341,150.033,1,1,-1,-1,1,,51,0
1765988085298,49.477,-1,-1,45.9172,49.477,1.07753,209.085,117.836,108.301,149.897,1,1,-1,-1,1,,51,0
1765988085323,49.7029,-1,-1,45.9873,49.7029,1.0808,209.249,118.035,110.13,150.366,1,1,-1,-1,1,,51,0
1765988085348,49.7553,-1,-1,45.9484,49.7553,1.08285,209.309,118.001,109.944,150.391,1,1,-1,-1,1,,51,0
1765988085373,49.6846,-1,-1,46.1906,49.6846,1.07564,209.28,117.817,107.342,150.65,1,1,-1,-1,1,,51,0
1765988085398,49.6786,-1,-1,46.132,49.6786,1.07688,209.013,117.885,105.581,150.551,1,1,-1,-1,1,,51,0
1765988085423,49.6123,-1,-1,46.0277,49.6123,1.07788,208.969,117.88,112.145,150.284,1,1,-1,-1,1,,51,0
1765988085448,49.7217,-1,-1,46.0372,49.7217,1.08003,208.92,117.984,110.245,150.473,1,1,-1,-1,1,,51,0
1765988085473,49.6174,-1,-1,46.5056,49.6174,1.06691,208.809,118.28,103.608,151.029,1,1,-1,-1,1,,51,0
1765988085498,49.4973,-1,-1,46.1461,49.4973,1.07262,208.922,118.34,107.643,150.282,1,1,-1,-1,1,,51,0
1765988085522,50.2753,-1,-1,47.5577,50.2753,1.05714,208.453,119.182,72.5047,153.705,1,1,-1,-1,1,,51,0
1765988085547,55.1052,-1,-1,46.4092,55.1052,1.18738,206.631,119.276,85.6001,159.751,0.972222,0.972222,-1,-1,1,,51,0
1765988085572,49.4676,-1,-1,45.9152,49.4676,1.07737,208.8,118.712,107.251,149.879,1,1,-1,-1,1,,51,0
1765988085597,49.348,-1,-1,45.9764,49.348,1.07333,208.878,118.741,110.97,149.782,1,1,-1,-1,1,,51,0
1765988085622,49.3474,-1,-1,46.1303,49.3474,1.06974,208.915,118.823,109.256,150.019,1,1,-1,-1,1,,51,0
1765988085647,49.2186,-1,-1,46.2379,49.2186,1.06446,209.033,118.649,106.907,149.979,1,1,-1,-1,1,,51,0
1765988085672,49.363,-1,-1,45.9234,49.363,1.0749,208.957,118.454,107.552,149.724,1,1,-1,-1,1,,51,0
1765988085697,48.4624,-1,-1,41.3444,48.4624,1.17217,210.295,116.721,117.063,141.29,0.914286,0.914286,-1,-1,1,,51,0
1765988085722,49.4261,-1,-1,45.995,49.4261,1.0746,208.997,118.353,107.475,149.936,1,1,-1,-1,1,,51,0
1765988085747,49.3848,-1,-1,46.1339,49.3848,1.07047,208.96,118.245,108.631,150.084,1,1,-1,-1,1,,51,0
1765988085772,49.6535,-1,-1,45.9845,49.6535,1.07979,208.854,118.101,104.723,150.283,1,1,-1,-1,1,,51,0
1765988085797,49.8654,-1,-1,45.7717,49.8654,1.08944,208.876,117.899,105.678,150.295,1,1,-1,-1,1,,51,0
1765988085822,49.6055,-1,-1,46.0242,49.6055,1.07781,209.018,117.995,103.563,150.268,1,1,-1,-1,1,,51,0
1765988085847,49.6631,-1,-1,45.9703,49.6631,1.08033,209.159,117.665,108.907,150.277,1,1,-1,-1,1,,51,0
1765988085872,49.3619,-1,-1,46.0943,49.3619,1.07089,209.288,117.697,106.104,149.986,1,1,-1,-1,1,,51,0
1765988085897,49.3535,-1,-1,46.0227,49.3535,1.07237,209.191,117.714,108.716,149.862,1,1,-1,-1,1,,51,0
1765988085922,49.6685,-1,-1,45.5874,49.6685,1.08952,209.049,117.764,108.093,149.696,1,1,-1,-1,1,,51,0
1765988085947,49.7552,-1,-1,45.8183,49.7552,1.08592,208.912,117.907,107.314,150.19,1,1,-1,-1,1,,51,0
1765988085972,49.8077,-1,-1,45.7901,49.8077,1.08774,208.871,117.99,104.625,150.231,1,1,-1,-1,1,,51,0
1765988085997,49.8074,-1,-1,45.6887,49.8074,1.09015,208.874,118.044,105.623,150.075,1,1,-1,-1,1,,51,0
1765988086022,49.9443,-1,-1,45.6333,49.9443,1.09447,208.849,118.01,104.667,150.209,1,1,-1,-1,1,,51,0
1765988086047,49.7438,-1,-1,45.7618,49.7438,1.08702,208.857,118.071,105.25,150.085,1,1,-1,-1,1,,51,0
