timestamp_ms,pupilDiameter_px_L_M,pupilUndistortedDiameter_px_L_M,pupilPhysicalDiameter_mm_L_M,pupilWidth_px_L_M,pupilHeight_px_L_M,pupilAxisRatio_L_M,pupilCenterX_px_L_M,pupilCenterY_px_L_M,pupilAngle_deg_L_M,pupilCircumference_px_L_M,pupilConfidence_L_M,pupilOutlineConfidence_L_M,BRISQUEFullImage_L_M,BRISQUEPDROI_L_M,trial,message,cameraTemperature_c_M,cameraTemperature_c_S
1766057362937,29.8197,-1,-1,25.4508,29.8197,1.17166,197.969,107.39,94.0615,86.9544,1,1,-1,-1,6,ts_12330.3137,53,0
1766057362962,29.6213,-1,-1,26.8565,29.6213,1.10295,197.121,109.045,96.7457,88.7683,1,0.972222,-1,-1,6,ts_12330.3137,53,0
1766057362987,20.0125,-1,-1,5.08574,20.0125,3.93501,224.621,152.668,98.2053,42.991,0,0,-1,-1,6,ts_12330.3137,53,0
1766057363012,18.5199,-1,-1,4.79095,18.5199,3.86561,206.777,46.5487,85.6972,39.8639,0,0,-1,-1,6,ts_12330.3137,53,0
1766057363037,22.1044,-1,-1,13.0484,22.1044,1.69404,117.149,100.224,72.7714,56.1379,0.25,0.21875,-1,-1,6,ts_12330.3137,53,0
1766057363062,13.5607,-1,-1,3.4614,13.5607,3.9177,273.832,101.402,159.829,29.1455,0,0,-1,-1,6,ts_12330.3137,53,0
1766057363087,23.8048,-1,-1,18.7599,23.8048,1.26892,183.016,103.577,44.3136,67.0955,0.30303,0.212121,-1,-1,6,ts_12330.3137,53,0
1766057363112,25.296,-1,-1,9.3466,25.296,2.70643,205.77,101.08,168.814,57.3393,0.323529,0.323529,-1,-1,6,ts_12330.3137,53,0
1766057363137,19.5934,-1,-1,13.7924,19.5934,1.42059,133.299,128.768,166.907,52.8389,0.59375,0.46875,-1,-1,6,ts_12330.3137,53,0
1766057363162,33.1551,-1,-1,21.867,33.1551,1.51622,197.008,113.808,120.123,87.3402,0.21875,0.21875,-1,-1,6,ts_12330.3137,53,0
1766057363193,26.9792,-1,-1,12.5313,26.9792,2.15294,168.089,130.927,92.3818,64.1554,0.727273,0.69697,-1,-1,6,ts_12330.3137,53,0
1766057363218,40.9536,-1,-1,26.9842,40.9536,1.51769,240.971,134.376,120.059,107.847,0.515152,0.454545,-1,-1,6,ts_12330.3137,53,0
1766057363251,31.1145,-1,-1,27.9828,31.1145,1.11191,196.836,106.838,106.049,92.8951,0.971429,0.971429,-1,-1,6,ts_12330.3137,53,0
1766057363276,31.6293,-1,-1,28.9118,31.6293,1.09399,197.122,107.364,95.2927,95.1457,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057363300,32.0883,-1,-1,29.3938,32.0883,1.09167,197.244,107.635,99.6687,96.6223,0.969697,0.939394,-1,-1,6,ts_12330.3137,53,0
1766057363325,32.5116,-1,-1,30.2008,32.5116,1.07651,197.198,108.241,88.2496,98.5417,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057363350,15.6379,-1,-1,9.04811,15.6379,1.7283,125.483,108.186,100.722,39.4705,0.451613,0.451613,-1,-1,6,ts_12330.3137,53,0
1766057363375,30.8404,-1,-1,11.9192,30.8404,2.58746,126.219,50.874,94.0694,70.4958,0.363636,0.30303,-1,-1,6,ts_12330.3137,53,0
1766057363400,13.7326,-1,-1,12.7107,13.7326,1.08039,233.892,152.449,131.967,41.5526,0.1875,0.15625,-1,-1,6,ts_12330.3137,53,0
1766057363425,26.7251,-1,-1,16.4852,26.7251,1.62116,217.115,105.136,162.422,68.8309,0.21875,0.21875,-1,-1,6,ts_12330.3137,53,0
1766057363450,26.2523,-1,-1,17.0328,26.2523,1.54128,189.749,58.9187,60.0277,68.7654,0.53125,0.40625,-1,-1,6,ts_12330.3137,53,0
1766057363475,41.6575,-1,-1,18.9238,41.6575,2.20133,173.34,137.548,103.639,98.5411,0.742857,0.742857,-1,-1,6,ts_12330.3137,53,0
1766057363500,68.095,-1,-1,20.422,68.095,3.3344,156.87,134.424,100.78,149.315,0.428571,0.4,-1,-1,6,ts_12330.3137,53,0
1766057363525,27.6906,-1,-1,20.9618,27.6906,1.321,201.326,111.473,53.1671,76.789,0.764706,0.764706,-1,-1,6,ts_12330.3137,53,0
1766057363550,33.7411,-1,-1,31.4907,33.7411,1.07146,197.263,107.801,96.8956,102.496,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057363575,34.1954,-1,-1,31.8918,34.1954,1.07223,197.482,108.05,94.3051,103.841,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057363600,32.2026,-1,-1,25.645,32.2026,1.25571,140.827,89.872,156.065,91.1589,0.625,0.625,-1,-1,6,ts_12330.3137,53,0
1766057363625,5.39566,-1,-1,1.0804,5.39566,4.99414,212.437,113.876,172.508,11.335,0,0,-1,-1,6,ts_12330.3137,53,0
1766057363650,14.0754,-1,-1,4.91084,14.0754,2.86618,166.146,150.133,25.0893,31.5867,0,0,-1,-1,6,ts_12330.3137,53,0
1766057363675,16.3598,-1,-1,12.5984,16.3598,1.29856,176.675,102.348,71.6944,45.6796,0.65625,0.59375,-1,-1,6,ts_12330.3137,53,0
1766057363700,30.3728,-1,-1,9.40169,30.3728,3.23057,123.922,103.38,100.441,66.8979,0.411765,0.323529,-1,-1,6,ts_12330.3137,53,0
1766057363725,16.1729,-1,-1,6.7704,16.1729,2.38877,266.36,142.338,14.0551,37.5687,0.233333,0,-1,-1,6,ts_12330.3137,53,0
1766057363750,18.0026,-1,-1,7.59611,18.0026,2.36997,207.494,77.7409,119.581,41.8891,0.21875,0.21875,-1,-1,6,ts_12330.3137,53,0
1766057363775,59.4668,-1,-1,41.9804,59.4668,1.41653,167.775,119.873,155.818,160.539,0.666667,0.666667,-1,-1,6,ts_12330.3137,53,0
1766057363800,25.9943,-1,-1,14.8282,25.9943,1.75304,201.794,116.733,66.8543,65.3289,0.657143,0.657143,-1,-1,6,ts_12330.3137,53,0
1766057363831,36.448,-1,-1,33.3033,36.448,1.09443,197.559,108.865,99.9702,109.621,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057363856,36.8547,-1,-1,33.8575,36.8547,1.08852,197.58,108.827,92.6894,111.124,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057363888,28.8475,-1,-1,14.4688,28.8475,1.99377,156.833,124.234,53.6965,69.9286,0.393939,0.393939,-1,-1,6,ts_12330.3137,53,0
1766057363913,16.7691,-1,-1,8.96002,16.7691,1.87155,130.301,127.916,147.78,41.3514,0.53125,0.46875,-1,-1,6,ts_12330.3137,53,0
1766057363938,52.2352,-1,-1,32.6229,52.2352,1.60118,172.246,79.9495,47.5952,135.081,0.529412,0.411765,-1,-1,6,ts_12330.3137,53,0
1766057363970,18.5087,-1,-1,14.7432,18.5087,1.25541,178.901,73.6752,86.0362,52.3995,0.515152,0.515152,-1,-1,6,ts_12330.3137,53,0
1766057363994,15.4845,-1,-1,11.3771,15.4845,1.36103,187.282,77.6607,60.2328,42.441,0.529412,0.441176,-1,-1,6,ts_12330.3137,53,0
1766057364027,17.0885,-1,-1,4.33286,17.0885,3.94394,121.574,100.191,108.036,36.7006,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364057,30.4122,-1,-1,7.51481,30.4122,4.04697,237.674,107.165,137.427,65.1339,0.114286,0.114286,-1,-1,6,ts_12330.3137,53,0
1766057364082,27.8626,-1,-1,8.08286,27.8626,3.44712,252.59,101.905,93.6838,60.8212,0.212121,0.212121,-1,-1,6,ts_12330.3137,53,0
1766057364114,37.7779,-1,-1,34.5297,37.7779,1.09407,197.163,108.533,93.761,113.638,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057364139,15.667,-1,-1,4.36779,15.667,3.58694,260.585,47.5125,121.728,34.0249,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364164,18.3303,-1,-1,10.583,18.3303,1.73205,258,83,90,46.2358,0.5,0.375,-1,-1,6,ts_12330.3137,53,0
1766057364189,20.5649,-1,-1,6.09875,20.5649,3.37199,149.723,154.136,80.3754,45.0242,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364214,40.9511,-1,-1,20.6945,40.9511,1.97884,189.358,112.296,11.942,99.4645,0.114286,0.114286,-1,-1,6,ts_12330.3137,53,0
1766057364239,15.0747,-1,-1,14.1746,15.0747,1.0635,158.742,137.806,157.5,45.9556,0.15625,0.125,-1,-1,6,ts_12330.3137,53,0
1766057364264,15.5644,-1,-1,8.83345,15.5644,1.76198,176.617,105.774,17.0707,39.0567,0.5625,0.5625,-1,-1,6,ts_12330.3137,53,0
1766057364289,18.4267,-1,-1,9.63066,18.4267,1.91334,209.15,134.154,147.235,45.162,0.53125,0.53125,-1,-1,6,ts_12330.3137,53,0
1766057364314,32.579,-1,-1,28.6177,32.579,1.13842,200.765,110.313,41.4416,96.2282,0.771429,0.771429,-1,-1,6,ts_12330.3137,53,0
1766057364339,33.9081,-1,-1,28.0606,33.9081,1.20839,201.283,110.834,42.3903,97.557,0.657143,0.657143,-1,-1,6,ts_12330.3137,53,0
1766057364370,38.4138,-1,-1,35.1255,38.4138,1.09361,198.15,108.659,98.109,115.573,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057364394,31.3536,-1,-1,8.35711,31.3536,3.75172,243.686,93.1683,35.8762,67.7215,0.15625,0.125,-1,-1,6,ts_12330.3137,53,0
1766057364426,8.46948,-1,-1,5.99779,8.46948,1.4121,112.759,102.039,0,22.8913,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364457,15.1835,-1,-1,4.38134,15.1835,3.46549,175.373,45.8825,43.6853,33.1209,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364482,30.9932,-1,-1,12.7418,30.9932,2.43241,118.171,156.254,156.689,71.723,0.333333,0.30303,-1,-1,6,ts_12330.3137,53,0
1766057364514,31.531,-1,-1,10.5751,31.531,2.98163,253.277,50.2587,94.1316,70.3013,0.545455,0.515152,-1,-1,6,ts_12330.3137,53,0
1766057364545,19.5773,-1,-1,7.34934,19.5773,2.66382,188.24,92.4569,79.104,44.5058,0.5625,0.5625,-1,-1,6,ts_12330.3137,53,0
1766057364570,41.512,-1,-1,37.7121,41.512,1.10076,197.203,105.874,153.083,124.516,0.911765,0.882353,-1,-1,6,ts_12330.3137,53,0
1766057364602,34.5477,-1,-1,28.8867,34.5477,1.19597,201.701,110.508,31.0859,99.8411,0.628571,0.628571,-1,-1,6,ts_12330.3137,53,0
1766057364627,29.0845,-1,-1,21.9022,29.0845,1.32793,202.163,115.057,57.571,80.4876,0.705882,0.705882,-1,-1,6,ts_12330.3137,53,0
1766057364652,12.6103,-1,-1,3.80208,12.6103,3.31669,113.984,153.669,105.183,27.6716,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364677,19.3187,-1,-1,10.9921,19.3187,1.7575,128.126,130.864,161.418,48.5147,0.53125,0.4375,-1,-1,6,ts_12330.3137,53,0
1766057364707,20.3175,-1,-1,5.01454,20.3175,4.05172,132.139,118.279,76.0437,43.5086,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364732,33.9809,-1,-1,19.678,33.9809,1.72685,191.655,75.2429,70.0125,85.7912,0.529412,0.470588,-1,-1,6,ts_12330.3137,53,0
1766057364757,14.8809,-1,-1,7.95913,14.8809,1.86966,201.502,110.945,15.1208,36.7055,0.258065,0.225806,-1,-1,6,ts_12330.3137,53,0
1766057364788,30.0148,-1,-1,15.3214,30.0148,1.95901,144.628,110.459,114.599,73.0964,0.147059,0.117647,-1,-1,6,ts_12330.3137,53,0
1766057364819,18.1105,-1,-1,6.57383,18.1105,2.75494,254.364,153.117,43.5768,40.9211,0,0,-1,-1,6,ts_12330.3137,53,0
1766057364844,17.7919,-1,-1,12.3506,17.7919,1.44057,150.48,132.808,130.664,47.7343,0.333333,0.212121,-1,-1,6,ts_12330.3137,53,0
1766057364869,19.9012,-1,-1,12.7512,19.9012,1.56073,253.766,61.6591,89.5351,51.9069,0.515152,0.484848,-1,-1,6,ts_12330.3137,53,0
1766057364894,21.6351,-1,-1,10.4931,21.6351,2.06185,145.692,126.46,77.6202,51.9959,0.424242,0.333333,-1,-1,6,ts_12330.3137,53,0
1766057364926,16.7958,-1,-1,13.0669,16.7958,1.28538,145.003,147.485,7.80556,47.0913,0.21875,0.1875,-1,-1,6,ts_12330.3137,53,0
1766057364957,29.0203,-1,-1,7.77603,29.0203,3.73202,124.151,47.8473,86.2669,62.7208,0.290323,0.225806,-1,-1,6,ts_12330.3137,53,0
1766057364982,47.2263,-1,-1,16.5687,47.2263,2.85033,145.763,115.836,140.283,106.081,0.25,0.222222,-1,-1,6,ts_12330.3137,53,0
1766057365007,29.6629,-1,-1,6.25184,29.6629,4.74467,174.261,120.747,54.7997,62.5758,0,0,-1,-1,6,ts_12330.3137,53,0
1766057365032,60.8592,-1,-1,23.3212,60.8592,2.60961,219.716,149.199,9.67986,138.887,0.0571429,0.0571429,-1,-1,6,ts_12330.3137,53,0
1766057365056,18.5299,-1,-1,7.61139,18.5299,2.4345,116.715,97.2207,75.9599,42.8735,0.5,0.3125,-1,-1,6,ts_12330.3137,53,0
1766057365088,24.4474,-1,-1,17.6373,24.4474,1.38612,188.695,143.412,177.012,66.5399,0.852941,0.852941,-1,-1,6,ts_12330.3137,53,0
1766057365119,22.1376,-1,-1,20.1081,22.1376,1.10093,154.522,149.651,148.052,66.3977,0.0909091,0.0909091,-1,-1,6,ts_12330.3137,53,0
1766057365144,-1,-1,-1,-1,-1,1,106,42,-1,-1,-1,-1,-1,-1,6,ts_12330.3137,53,0
1766057365176,37.5722,-1,-1,36.3284,37.5722,1.03424,201.24,109.395,93.9311,116.091,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057365201,38.0939,-1,-1,35.6377,38.0939,1.06892,201.18,110.221,99.6069,115.849,0.939394,0.939394,-1,-1,6,ts_12330.3137,53,0
1766057365226,37.9642,-1,-1,35.3021,37.9642,1.07541,201.143,109.931,84.4225,115.124,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365251,37.579,-1,-1,36.147,37.579,1.03962,201.804,109.956,106.54,115.819,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365276,37.8072,-1,-1,35.8859,37.8072,1.05354,201.889,109.857,106.213,115.777,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365301,37.7563,-1,-1,36.1463,37.7563,1.04454,201.824,109.792,98.2364,116.1,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057365326,37.8451,-1,-1,36.1966,37.8451,1.04554,198.365,108.85,98.0471,116.319,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057365351,37.8982,-1,-1,35.936,37.8982,1.0546,198.238,108.923,89.5083,115.999,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057365376,37.9425,-1,-1,35.7663,37.9425,1.06084,198.189,109.197,83.9624,115.807,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365401,37.9709,-1,-1,35.9839,37.9709,1.05522,198.256,109.421,90.6331,116.189,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057365426,38.0997,-1,-1,36.2351,38.0997,1.05146,198.26,109.615,83.6887,116.783,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057365451,38.1823,-1,-1,36.4039,38.1823,1.04885,198.22,109.879,87.4657,117.176,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057365476,38.0125,-1,-1,35.9022,38.0125,1.05878,198.264,110.14,85.0851,116.129,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365500,37.9155,-1,-1,36.1533,37.9155,1.04874,198.315,109.964,88.0448,116.363,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057365525,37.4346,-1,-1,35.8476,37.4346,1.04427,198.441,109.798,98.7614,115.125,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057365550,37.8927,-1,-1,34.1812,37.8927,1.10858,198.432,109.002,88.0664,113.288,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057365575,37.1799,-1,-1,35.6455,37.1799,1.04305,198.063,109.439,84.4183,114.407,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365600,13.8133,-1,-1,11.0205,13.8133,1.25342,250.466,107.701,5.54414,39.1324,0.40625,0.34375,-1,-1,6,ts_12330.3137,53,0
1766057365625,17.5034,-1,-1,4.62636,17.5034,3.7834,254.088,146.77,146.302,37.7689,0,0,-1,-1,6,ts_12330.3137,53,0
1766057365650,17.8949,-1,-1,13.4865,17.8949,1.32688,272.278,144.822,136.493,49.5373,0.352941,0.147059,-1,-1,6,ts_12330.3137,53,0
1766057365675,35.3268,-1,-1,18.8007,35.3268,1.87901,207.243,63.0764,105.258,87.0164,0.514286,0.4,-1,-1,6,ts_12330.3137,53,0
1766057365700,23.4406,-1,-1,7.78682,23.4406,3.01029,155.09,151.993,90.0435,52.1833,0.4375,0.375,-1,-1,6,ts_12330.3137,53,0
1766057365725,16.8968,-1,-1,3.48449,16.8968,4.84915,146.659,153.649,79.7628,35.5802,0,0,-1,-1,6,ts_12330.3137,53,0
1766057365750,16.5987,-1,-1,6.34516,16.5987,2.61596,144.891,150.467,45.0967,37.8626,0,0,-1,-1,6,ts_12330.3137,53,0
1766057365775,43.0815,-1,-1,17.2045,43.0815,2.50409,219.494,116.844,85.1343,99.1103,0,0,-1,-1,6,ts_12330.3137,53,0
1766057365800,37.0537,-1,-1,32.3868,37.0537,1.1441,198.555,107.751,100.789,109.2,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057365825,36.6468,-1,-1,34.4486,36.6468,1.06381,198.495,107.87,96.3271,111.703,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365850,37.0448,-1,-1,34.588,37.0448,1.07103,198.591,107.89,99.2392,112.554,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057365875,36.8024,-1,-1,35.0821,36.8024,1.04904,198.573,108.393,101.207,112.932,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057365905,37.2374,-1,-1,34.8189,37.2374,1.06946,198.747,108.576,94.5798,113.218,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057365930,37.1527,-1,-1,34.6993,37.1527,1.0707,198.626,108.802,97.7915,112.898,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057365962,37.2375,-1,-1,34.6813,37.2375,1.0737,198.726,108.722,97.221,113.006,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057365987,37.2549,-1,-1,34.8558,37.2549,1.06883,198.708,108.915,100.809,113.303,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057366012,37.2941,-1,-1,35.7459,37.2941,1.04331,198.86,109.196,98.2259,114.744,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057366037,37.3289,-1,-1,35.5902,37.3289,1.04885,198.817,109.304,96.6351,114.557,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057366062,37.0986,-1,-1,35.2369,37.0986,1.05283,198.757,109.191,91.7705,113.643,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366087,37.4081,-1,-1,35.1935,37.4081,1.06293,198.758,109.049,98.7395,114.069,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366112,37.6613,-1,-1,35.4098,37.6613,1.06358,198.868,108.85,99.3746,114.807,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366137,37.7593,-1,-1,34.0645,37.7593,1.10847,198.885,108.38,91.8491,112.895,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366162,37.824,-1,-1,35.5792,37.824,1.06309,198.855,108.776,100.717,115.328,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057366187,38.0481,-1,-1,35.6111,38.0481,1.06843,198.698,109.027,100.358,115.735,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366212,38.1524,-1,-1,35.5166,38.1524,1.07421,198.662,109.328,99.3846,115.756,0.939394,0.939394,-1,-1,6,ts_12330.3137,53,0
1766057366237,38.1278,-1,-1,36.0148,38.1278,1.05867,198.717,109.535,104.753,116.486,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057366262,38.19,-1,-1,35.0449,38.19,1.08974,198.73,109.3,91.5559,115.09,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366287,38.2617,-1,-1,35.9582,38.2617,1.06406,198.619,109.627,99.3943,116.612,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366312,38.185,-1,-1,36.2135,38.185,1.05444,198.839,109.86,97.4078,116.885,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057366337,38.7822,-1,-1,34.329,38.7822,1.12972,199.072,108.743,92.1791,114.949,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366361,38.1667,-1,-1,36.0858,38.1667,1.05767,198.985,109.497,102.851,116.658,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366386,38.4245,-1,-1,36.0308,38.4245,1.06643,199.151,109.274,99.2907,116.984,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366411,38.2429,-1,-1,36.1277,38.2429,1.05855,199.27,109.306,95.8287,116.845,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057366436,38.2409,-1,-1,36.5009,38.2409,1.04767,198.985,109.272,99.341,117.42,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057366461,38.4027,-1,-1,36.1192,38.4027,1.06322,198.949,109.162,105.105,117.086,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057366486,38.4055,-1,-1,36.3561,38.4055,1.05637,198.762,109.407,100.585,117.457,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057366511,38.64,-1,-1,35.427,38.64,1.0907,198.608,108.808,94.4302,116.399,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057366536,38.2924,-1,-1,36.9214,38.2924,1.03713,198.724,109.323,102.935,118.155,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366561,38.2231,-1,-1,36.4224,38.2231,1.04944,198.833,109.522,97.579,117.27,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366586,38.1045,-1,-1,36.5207,38.1045,1.04336,198.755,109.685,99.7861,117.234,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057366611,38.4867,-1,-1,36.4313,38.4867,1.05642,198.917,109.838,98.2811,117.703,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366636,38.3822,-1,-1,36.2844,38.3822,1.05781,199.062,110.102,95.6854,117.309,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057366661,37.8265,-1,-1,36.602,37.8265,1.03346,199.245,110.343,88.2676,116.92,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057366686,38.3535,-1,-1,36.8207,38.3535,1.04163,199.167,110.68,96.3883,118.096,0.944444,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057366711,38.2488,-1,-1,37.0901,38.2488,1.03124,198.581,110.641,94.7989,118.349,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057366736,38.5821,-1,-1,36.7426,38.5821,1.05007,198.678,110.692,87.7989,118.337,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057366761,38.3637,-1,-1,36.9452,38.3637,1.03839,198.632,110.642,98.7654,118.306,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057366786,38.4901,-1,-1,36.847,38.4901,1.04459,198.419,110.75,98.9961,118.353,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366811,38.6469,-1,-1,36.9268,38.6469,1.04658,198.356,110.718,99.1911,118.726,0.939394,0.939394,-1,-1,6,ts_12330.3137,53,0
1766057366836,38.8203,-1,-1,37.166,38.8203,1.04451,198.359,110.628,91.2315,119.373,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366861,38.1352,-1,-1,37.5193,38.1352,1.01641,198.599,110.614,80.4983,118.84,0.9375,0.9375,-1,-1,6,ts_12330.3137,53,0
1766057366886,38.9957,-1,-1,37.2036,38.9957,1.04817,198.309,110.651,92.0977,119.71,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057366911,39.0753,-1,-1,37.3688,39.0753,1.04567,198.217,110.588,90.6444,120.093,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057366936,39.2085,-1,-1,37.8895,39.2085,1.03481,198.144,110.493,88.3316,121.114,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366961,39.6952,-1,-1,37.7746,39.6952,1.05085,198.106,110.525,88.3135,121.708,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057366985,39.4287,-1,-1,37.992,39.4287,1.03782,198.324,110.567,90.4494,121.623,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057367010,39.4282,-1,-1,37.9154,39.4282,1.0399,198.506,110.871,90.2734,121.503,0.9375,0.9375,-1,-1,6,ts_12330.3137,53,0
1766057367035,39.8597,-1,-1,38.0982,39.8597,1.04624,198.731,110.942,86.3905,122.472,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057367060,39.9869,-1,-1,38.4592,39.9869,1.03972,198.834,110.924,102.031,123.234,0.914286,0.914286,-1,-1,6,ts_12330.3137,53,0
1766057367085,40.3173,-1,-1,38.2173,40.3173,1.05495,198.857,110.974,91.5238,123.384,0.90625,0.90625,-1,-1,6,ts_12330.3137,53,0
1766057367110,39.4382,-1,-1,38.4334,39.4382,1.02614,198.932,110.957,81.199,122.326,0.9375,0.9375,-1,-1,6,ts_12330.3137,53,0
1766057367135,40.8174,-1,-1,38.7822,40.8174,1.05248,198.247,111.127,69.0436,125.055,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057367160,40.8868,-1,-1,38.5537,40.8868,1.06051,198.39,110.866,80.0263,124.812,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057367185,41.2018,-1,-1,38.8546,41.2018,1.06041,198.294,110.965,72.7888,125.779,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057367210,40.6724,-1,-1,39.078,40.6724,1.0408,198.377,110.715,82.4682,125.284,0.911765,0.911765,-1,-1,6,ts_12330.3137,53,0
1766057367235,40.9699,-1,-1,39.0622,40.9699,1.04884,198.246,110.761,78.338,125.732,0.942857,0.942857,-1,-1,6,ts_12330.3137,53,0
1766057367260,41.2224,-1,-1,39.2133,41.2224,1.05123,198.329,110.715,84.6205,126.368,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057367285,41.2849,-1,-1,38.9547,41.2849,1.05982,198.405,110.781,79.6415,126.067,0.941176,0.941176,-1,-1,6,ts_12330.3137,53,0
1766057367310,41.8567,-1,-1,39.4984,41.8567,1.05971,198.391,111.244,65.6719,127.819,0.944444,0.944444,-1,-1,6,ts_12330.3137,53,0
1766057367335,41.5047,-1,-1,39.7735,41.5047,1.04353,198.401,111.307,64.8855,127.686,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057367360,41.8535,-1,-1,39.5568,41.8535,1.05806,197.996,111.426,70.2462,127.905,0.909091,0.909091,-1,-1,6,ts_12330.3137,53,0
1766057367385,41.1699,-1,-1,39.3291,41.1699,1.04681,198.368,111.169,95.1708,126.464,0.916667,0.916667,-1,-1,6,ts_12330.3137,53,0
1766057367410,41.7015,-1,-1,39.6213,41.7015,1.0525,198.163,111.549,69.1964,127.763,0.939394,0.939394,-1,-1,6,ts_12330.3137,53,0
