PLR_LUND_Participant;-500;-475;-450;-425;-400;-375;-350;-325;-300;-275;-250;-225;-200;-175;-150;-125;-100;-75;-50;-25;0;25;50;75;100;125;150;175;200;225;250;275;300;325;350;375;400;425;450;475;500;525;550;575;600;625;650;675;700;725;750;775;800;825;850;875;900;925;950;975;1000;1025;1050;1075;1100;1125;1150;1175;1200;1225;1250;1275;1300;1325;1350;1375;1400;1425;1450;1475;1500;1525;1550;1575;1600;1625;1650;1675;1700;1725;1750;1775;1800;1825;1850;1875;1900;1925;1950;1975;2000;2025;2050;2075;2100;2125;2150;2175;2200;2225;2250;2275;2300;2325;2350;2375;2400;2425;2450;2475;2500;2525;2550;2575;2600;2625;2650;2675;2700;2725;2750;2775;2800;2825;2850;2875;2900;2925;2950;2975;3000;3025;3050;3075;3100;3125;3150;3175;3200;3225;3250;3275;3300;3325;3350;3375;3400;3425;3450;3475;3500;3525;3550;3575;3600;3625;3650;3675;3700;3725;3750;3775;3800;3825;3850;3875;3900;3925;3950;3975;4000;4025;4050;4075;4100;4125;4150;4175;4200;4225;4250;4275;4300;4325;4350;4375;4400;4425;4450;4475;4500;4525;4550;4575;4600;4625;4650;4675;4700;4725;4750;4775;4800;4825;4850;4875;4900;4925;4950;4975;5000;5025;5050;5075;5100;5125;5150;5175;5200;5225;5250;5275;5300;5325;5350;5375;5400;5425;5450;5475;5500;5525;5550;5575;5600;5625;5650;5675;5700;5725;5750;5775;5800;5825;5850;5875;5900;5925;5950;5975;6000;6025;6050;6075;6100;6125;6150;6175;6200;6225;6250;6275;6300;6325;6350;6375;6400;6425;6450;6475;6500;6525;6550;6575;6600;6625;6650;6675;6700;6725;6750;6775;6800;6825;6850;6875;6900;6925;6950;6975;7000;7025;7050;7075;7100;7125;7150;7175;7200;7225;7250;7275;7300;7325;7350;7375;7400;7425;7450;7475;7500;7525;7550;7575;7600;7625;7650;7675;7700;7725;7750;7775;7800;7825;7850;7875;7900;7925;7950;7975;8000;8025;8050;8075;8100;8125;8150;8175;8200;8225;8250;8275;8300;8325;8350;8375;8400;8425;8450;8475;8500;8525;8550;8575;8600;8625;8650;8675;8700;8725;8750;8775;8800;8825;8850;8875;8900;8925;8950;8975;9000;9025;9050;9075;9100;9125;9150;9175;9200;9225;9250;9275;9300;9325;9350;9375;9400;9425;9450;9475;9500;9525;9550;9575;9600;9625;9650;9675;9700;9725;9750;9775;9800;9825;9850;9875;9900;9925;9950;9975;10000;10025;10050;10075;10100;10125;10150;10175;10200;10225;10250
subject_0001;0.0414517937786165;0.0342022957301085;0.0274847251080878;0.0213818559001178;0.0155020749283164;0.0102231553801191;0.00616489189176416;0.00276984671891545;-0.0018955864839873;-0.00593335294128163;-0.00867641713614806;-0.0104700395983771;-0.0118410572754281;-0.0130954925882737;-0.0144009022037904;-0.0165221781989978;-0.0174660198529626;-0.0177356964785452;-0.0204110572173469;-0.0207328394609034;-0.0211194602780729;-0.022695752580507;-0.0261757575777424;-0.0319528921522492;-0.0371243086132612;-0.038437374252951;-0.0348230929939645;-0.0264269737244586;-0.013316444401647;0.000629670582417496;0.0131972160101943;0.0208083605008753;0.0186587404471227;0.00417218915977875;-0.0258895649958039;-0.0739380817430341;-0.141813698091471;-0.229205035983098;-0.335897081299338;-0.460576697608371;-0.601439226592301;-0.755555517406176;-0.919540160430147;-1.08939335538273;-1.25940712991881;-1.42738709043109;-1.58769786375283;-1.73684520923441;-1.87101610350394;-1.98743880420958;-2.08510845978113;-2.16394060714688;-2.22714970133886;-2.27911825903324;-2.32356937853743;-2.36190934085745;-2.39538519048067;-2.42483188390106;-2.44962186336383;-2.47061610844346;-2.48710160322769;-2.50119527614972;-2.51239205648977;-2.5212788348133;-2.52798863445491;-2.53192546906387;-2.53459604785263;-2.53578116990773;-2.53503011414053;-2.53192111385996;-2.5266876137381;-2.52003232786904;-2.5125087736648;-2.50430169593796;-2.49498765019553;-2.48544805157287;-2.4752715426105;-2.46548158577016;-2.45384727168845;-2.44222910936352;-2.43019393092573;-2.41863369577402;-2.40704563571791;-2.39541182541094;-2.38440395200722;-2.37443676288239;-2.364110959702;-2.3523446863774;-2.34196827718514;-2.33099907998268;-2.32053639714128;-2.31121782118017;-2.30153141084388;-2.29309434280916;-2.28485396725703;-2.27766436263013;-2.26968318841005;-2.26216612106907;-2.2551943027368;-2.24789879027077;-2.24182193726897;-2.23546475648185;-2.22938279942171;-2.22357539853548;-2.21787714032058;-2.21178104241152;-2.20647726683382;-2.20125245366966;-2.19653688550621;-2.19248684776472;-2.18768346140069;-2.18358941182771;-2.17829809574493;-2.17358004604648;-2.16859527856089;-2.16357526250974;-2.15887757438098;-2.15426299127923;-2.14978178983634;-2.14492717768329;-2.14082094889314;-2.13498428773898;-2.13026338416827;-2.12639715287279;-2.12069341018444;-2.1158237143161;-2.11165844163499;-2.107908091213;-2.10447559667513;-2.10110313204557;-2.09797480132755;-2.09449108499708;-2.0917205698132;-2.08816638903448;-2.08505381756247;-2.08176455497306;-2.07818370423355;-2.07351529349484;-2.06927526798219;-2.0646627661937;-2.05986771152524;-2.05576073496794;-2.05264738669299;-2.04922433929265;-2.04444342672756;-2.04091772155274;-2.03783226348485;-2.03501037465486;-2.03241530939579;-2.02979550043867;-2.0284594807522;-2.02723146494187;-2.02580052395761;-2.02445596210334;-2.02317071812397;-2.02312793268002;-2.02231282047197;-2.02355621818216;-2.02473532040761;-2.02702894170191;-2.028971454817;-2.03199816537476;-2.03550621695782;-2.039058932894;-2.04291056536731;-2.04683005692219;-2.05101210159694;-2.05560189977134;-2.05920754476186;-2.06235640067983;-2.06595979284326;-2.06939396204823;-2.07176011254628;-2.07344960131604;-2.07465239218126;-2.07479592206513;-2.07441016885836;-2.07423906456298;-2.07337471603538;-2.07239446129752;-2.06997457966639;-2.0670743839155;-2.06428987331361;-2.06011178903172;-2.05537747771041;-2.05118025381017;-2.04739798070967;-2.04486218544647;-2.04363104327381;-2.0437802839208;-2.04443675925883;-2.04653222770011;-2.04856442336033;-2.05338009102505;-2.0575268531361;-2.06223996748961;-2.06698475072965;-2.07061207002821;-2.07200275785514;-2.07113131804462;-2.06653868579993;-2.05970015669076;-2.04844364149887;-2.03302543550147;-2.01283634999329;-1.9884998409233;-1.96088330402849;-1.93158306905688;-1.90136751924335;-1.87037331776828;-1.8396055043695;-1.80985137822179;-1.78033277509604;-1.75291795299888;-1.72706509483022;-1.70197451236892;-1.67980340855368;-1.66135496308446;-1.64593080232822;-1.63250567073301;-1.62047970815169;-1.60753664492077;-1.59365019475875;-1.57935873779205;-1.56457672799618;-1.54828460882505;-1.52997309055329;-1.51073822455356;-1.49208529481561;-1.47333210849698;-1.45304049258695;-1.43198842782593;-1.41156414607918;-1.3914939304671;-1.36917681459102;-1.34594416026448;-1.32130215836493;-1.29455142753815;-1.26565237852352;-1.23516461320395;-1.20364134703845;-1.17162105492683;-1.13893771425334;-1.10546162282023;-1.0703217615874;-1.03484825014365;-0.998515461206317;-0.961499309723716;-0.925945938113503;-0.89278268295408;-0.862644661138143;-0.836306306722227;-0.813149185066411;-0.792600350523728;-0.775636284767096;-0.7627303651909;-0.753382597413889;-0.746222928191202;-0.741785335423567;-0.740261869885947;-0.742061261454505;-0.746025568198709;-0.75096252522631;-0.755981460824105;-0.763381527160885;-0.771960247041469;-0.782188008156577;-0.793041001751769;-0.803314139029138;-0.811096571082363;-0.816452288268621;-0.820261096259746;-0.823538217606321;-0.826212014907912;-0.827133014462778;-0.826273124886503;-0.823047778551736;-0.820983213143059;-0.814025075685503;-0.803429968993582;-0.788694331155689;-0.770521858997842;-0.751294875021648;-0.731438441747578;-0.710801671504913;-0.689361760453517;-0.667851208625728;-0.645905239577436;-0.624951300901609;-0.602994719611373;-0.57995177322952;-0.556704743314;-0.533664875343879;-0.511041752198296;-0.488762573965722;-0.465346495637158;-0.444740485607408;-0.424093736439866;-0.403637618445138;-0.38330041722154;-0.36484425282976;-0.345581099117609;-0.325284233598686;-0.306393630928369;-0.288385710920472;-0.27270480751723;-0.259331884296403;-0.247550171430501;-0.240024429585054;-0.235045050444458;-0.229196359282803;-0.224370966054019;-0.218196129588321;-0.210992133613936;-0.203381608590366;-0.196255989118959;-0.188362459516199;-0.179207847218351;-0.169256093831877;-0.159914240333111;-0.151829649714723;-0.14281185350231;-0.132731048990117;-0.122739904739418;-0.113386707828114;-0.103868447002424;-0.0958797838149401;-0.0888197945544173;-0.0841693846210281;-0.0780083393357955;-0.0738233980490765;-0.0702881712505814;-0.0690969772470961;-0.0678079048506395;-0.0652501627366373;-0.0621776107600384;-0.0591012157270345;-0.0576293131068965;-0.0554625994861999;-0.0502757226065523;-0.0460698917272571;-0.0399632914698167;-0.0351535010247198;-0.0302999008825323;-0.0260456887608718;-0.0218880070274305;-0.0191037474850699;-0.0183280533007018;-0.0167448046145235;-0.0143146037285851;-0.0111255547204071;-0.00934577894595077;-0.00770155636795099;-0.00600326009345684;-0.00518947769999514;-0.00474674881372978;-0.00393138130480655;-0.00282404501779977;-0.00102110055719849;0.00250253708625066;0.00606300647084179;0.00973585182323869;0.012202018138678;0.0165504738640813;0.0200176974517837;0.0228799800066789;0.0259219621962713;0.0289315382397243;0.029419336102006;0.0287078679938735;0.0292630775444898;0.030432999464595;0.0304984658687277;0.0308035880780328;0.0314992714987991;0.0318742926777028;0.0327990397464509;0.0346767850057169;0.0361406485345199;0.0368977236152079;0.0381151425503072;0.0395773988244982;0.0418734103359433;0.0435155368591617;0.0455039389248936;0.0469973557910859;0.0475575917748711;0.0481019500934671;0.0470230397883604;0.0443594766461722;0.0428491245396033;0.0423404404082228;0.0412543141813262;0.0402123022420832;0.0400701307392121;0.0386064466047252;0.0384499739678867;0.0392156947651197;0.0378898239893711;0.036919414268269;0.036242390631743;0.0358635598753698;0.0360255670861024;0.0353461903279827;0.0334832785134273;0.0305251650569728;0.0268399934701335;0.0210505087248665;0.0156007615423047;0.00861348883191558;0.00149311217623861;-0.00666911653379403;-0.0144341008073469;-0.0220133409212266;-0.0293059318790629;-0.0363359876019153;-0.0425867834665218;-0.0482604078766292;-0.0532920441148112;-0.0579007760985107;-0.0630773409493249;-0.067435569266754;-0.0705830068737271;-0.0740850141788783;-0.0760468503984655;-0.0769581455824571;-0.0783828516467734;-0.0810765455047588;-0.0808922479820941;-0.0818087220730248;-0.0841783902459912
subject_0002;0.027401419575307;0.0248647165599501;0.0228642876185415;0.0215716509015913;0.0207163680443934;0.0205298326542625;0.0207727283230117;0.0197804072397569;0.0179013132236131;0.0156520488109768;0.0130057189402647;0.0080711622247512;0.000638350082974215;-0.00992241048369169;-0.0219643275220583;-0.0329803885003514;-0.0398217182654158;-0.0428884058483385;-0.0433739921158546;-0.0428187614636817;-0.0424586638469149;-0.0463828091351626;-0.0564988982906751;-0.0758234633889601;-0.10726296107694;-0.151459040200668;-0.209656434680664;-0.283645716259168;-0.373080182567965;-0.476738701804465;-0.592248421963225;-0.71959744463038;-0.856288114809603;-0.997335433615019;-1.14054387663141;-1.28327370724649;-1.42079229087007;-1.54879723501607;-1.66588650391518;-1.77004950393917;-1.85983438592882;-1.93486238825021;-1.9962449366399;-2.04853330366174;-2.09466683734371;-2.13696842491206;-2.17483366058265;-2.21007123662665;-2.24090677187061;-2.26802542934509;-2.29246888379661;-2.31337292539239;-2.33173729622905;-2.34816142448492;-2.36325485478905;-2.37592460744264;-2.38768487046186;-2.39801632440354;-2.40732548467415;-2.41574629427613;-2.42229094737253;-2.42705959565688;-2.43039524879768;-2.43408970226098;-2.43623305925843;-2.43705225531425;-2.43809160077762;-2.43925387131569;-2.43928648740016;-2.43879277826237;-2.4385204653571;-2.43782460918034;-2.43718060011997;-2.43661417796864;-2.43560536604354;-2.43484540418643;-2.43388904403013;-2.43279012737376;-2.43158561035136;-2.43134842738156;-2.43109136871592;-2.4291421190871;-2.42775759265234;-2.42498141498209;-2.42246793754217;-2.41842300291839;-2.41379172277201;-2.40785582371339;-2.40136187823789;-2.3936005816376;-2.38469551581266;-2.37454861821793;-2.3626545257612;-2.3509369964494;-2.33973276850359;-2.32769361731641;-2.31559427260092;-2.30377790943671;-2.29300092608525;-2.28335633554913;-2.27422232696662;-2.26481729248027;-2.25751671001704;-2.25058579321845;-2.24470447982454;-2.24052663163778;-2.2374727294715;-2.23500204272838;-2.23220551064244;-2.23039545256863;-2.22765039922156;-2.22425728047151;-2.22088387798226;-2.21608892497012;-2.21102272174484;-2.20492586630702;-2.19944534181181;-2.19212507038744;-2.18503002594468;-2.1776926928337;-2.17139703430999;-2.16495016515486;-2.15841991038128;-2.15178641659839;-2.14522271749002;-2.13962567474112;-2.13476898942283;-2.12885355748529;-2.12368330899174;-2.11869684326116;-2.11393850743844;-2.10956799627825;-2.10471658616008;-2.09840793469054;-2.09273330747218;-2.08593028910823;-2.07923941768395;-2.07278584194495;-2.06577422112902;-2.05890083994699;-2.05222480361979;-2.0463664886299;-2.04017985806891;-2.03437744733277;-2.0304597680198;-2.02688551327355;-2.02340517033507;-2.02106677914721;-2.01948955083843;-2.0178103630234;-2.01635551082497;-2.01595668994139;-2.01656100126567;-2.01776666244271;-2.01911401989455;-2.02097662233516;-2.02282035540729;-2.02509490395971;-2.02746898716407;-2.02972609309966;-2.03147610976089;-2.03300279716812;-2.03434613822049;-2.03497256469986;-2.03508735610905;-2.0337176021859;-2.03154844435754;-2.02960450259459;-2.02729124533773;-2.02557363734443;-2.02361752949959;-2.02197315107844;-2.02035157826803;-2.01898135219994;-2.01760546482991;-2.01605419395014;-2.01602611692914;-2.01615118674125;-2.01712635598041;-2.01902191573013;-2.02119798327879;-2.02386737005705;-2.02651552684586;-2.0305477101757;-2.03409304626046;-2.03845088881106;-2.04184879149318;-2.04471327354549;-2.04598103981044;-2.0461587750203;-2.04353045956244;-2.03708604716694;-2.02552352492685;-2.0087138560192;-1.98629656608104;-1.95865363995041;-1.92718298996379;-1.89110106725089;-1.85432109783419;-1.81601793342496;-1.77914200300898;-1.74288956135249;-1.70477292318796;-1.66677506863304;-1.63097929041002;-1.59634880325713;-1.56392406154563;-1.53327244615424;-1.5048103536427;-1.47694590635354;-1.44977348575189;-1.42332433776243;-1.39563503394311;-1.36546120467836;-1.33325916565582;-1.2978199108562;-1.25974212025703;-1.22058716876199;-1.18136551146158;-1.14359774773369;-1.10749442388819;-1.07388066539372;-1.04202045890209;-1.01257287543535;-0.984338562770519;-0.957196005786202;-0.932694929634291;-0.910422854020545;-0.88949691293895;-0.869558150927945;-0.851965870479785;-0.834514658506686;-0.819462504205728;-0.801348077917308;-0.783610819345612;-0.767984566344553;-0.754474235657829;-0.741348139699763;-0.730077091721375;-0.719133296537861;-0.708728208183327;-0.699381606269531;-0.691907102672601;-0.686226944839681;-0.680892127320668;-0.675700692286883;-0.670799686916081;-0.664072755381946;-0.657031368990476;-0.6500023928552;-0.642872998193504;-0.635073370318397;-0.626382932536734;-0.616649043128278;-0.605753111982113;-0.593634758029256;-0.580437708869908;-0.567151937221464;-0.55621289536796;-0.546934462660431;-0.539272220050789;-0.533129302807111;-0.526637849794519;-0.518420184132933;-0.510785911602417;-0.500822246150949;-0.49148683393426;-0.482637550415672;-0.474119597789396;-0.465615062663379;-0.457831660431801;-0.449473914762379;-0.441424909134453;-0.433277832717278;-0.424826848295342;-0.416156161193744;-0.407346178061001;-0.397902842790307;-0.387435270319468;-0.376210077019697;-0.365028846988895;-0.353479005736553;-0.341906104248738;-0.330629673144102;-0.319363488641764;-0.308119677624069;-0.297010455681711;-0.285154891132467;-0.272578586425356;-0.259305387516572;-0.247176690666252;-0.23608217796271;-0.225593630271068;-0.216720086950174;-0.20850386708882;-0.201740569233204;-0.197935499967357;-0.193873062164528;-0.189433485450993;-0.186393704567277;-0.183396695108821;-0.181026678061783;-0.17880176356309;-0.176081810413308;-0.173302550131675;-0.170023271083681;-0.166457765931164;-0.162839611395216;-0.157933656018542;-0.152087917271134;-0.145808364703743;-0.139898604761879;-0.134204881361406;-0.128797357621991;-0.123803634513499;-0.119366455660736;-0.114567564230931;-0.110855762947102;-0.108741625974779;-0.107374924439465;-0.106439637049581;-0.10707410809319;-0.108689091781631;-0.11079925714807;-0.113536224708872;-0.117152121595502;-0.121204641036904;-0.125822977352758;-0.130398936403398;-0.134735594295358;-0.138884909869385;-0.142895733076739;-0.145349354062882;-0.146285790506771;-0.145476259305204;-0.143172747484786;-0.13881765020788;-0.1336858424504;-0.126872419141471;-0.117958490501229;-0.10812750038379;-0.0974269611386613;-0.0859161562251755;-0.0750111413490354;-0.0649703555813976;-0.056025097929579;-0.0470828488901449;-0.0388954375158852;-0.0312761936388643;-0.0252790280529235;-0.0207858798642932;-0.0165100051637353;-0.0127553502348481;-0.0100491281070577;-0.00698970759986057;-0.00388252275626932;-0.000189907490730542;0.00428969794962137;0.0103042833957737;0.0171025058676938;0.0243690215043248;0.0324136174724528;0.0408237797504761;0.0499253606360093;0.0591175263786279;0.0680653440521989;0.0764680753858923;0.0853920349949129;0.0935349938948045;0.100094216887592;0.106217246687633;0.111152495200883;0.113563777926452;0.11431964432202;0.11296786647731;0.109390448091595;0.103686819970295;0.0961367075235492;0.0874457763177876;0.0770393311319529;0.0656376993190058;0.0536298102823775;0.0408156923010782;0.0285320949744942;0.0169098499483372;0.00543472879394612;-0.00515321580390736;-0.015576615801127;-0.025197811123686;-0.0332054097079117;-0.0395559244709638;-0.0453840323461582;-0.0496066212102369;-0.0521183325769964;-0.0539532236310503;-0.0548262923621804;-0.0556159279817636;-0.056680129519933;-0.0571567942501915;-0.056654098413872;-0.0564650637330897;-0.0552373534844992;-0.0534754036268718;-0.0519904362894026;-0.0516912351183847;-0.0516006147079249;-0.0515087517497284;-0.0512842387930792;-0.0513544192287746;-0.0509357301098544;-0.0508079007201806;-0.0509130263874543;-0.0512047989990484;-0.0512507302607777;-0.0511072569269335;-0.0507068763892081;-0.0496121336898615;-0.0487329533337806;-0.0477439382587012;-0.0484791351303676;-0.0496405665972211;-0.0513718466581602;-0.0539493648485222;-0.0591833386318439;-0.0666259741800944;-0.0776539741238505;-0.0899105601991607;-0.100314488012066;-0.107573225578395;-0.11150803500392;-0.112758512689862
subject_0003;0.0138480925474593;0.0114193062946506;0.00940149644172497;0.00814256625055763;0.00706487663230095;0.00650848000888423;0.00621895935561255;0.00564499597300635;0.00508688359161772;0.00401485373803778;0.00357538707973196;0.0025018194277241;-0.00105757763285418;-0.00783370376312182;-0.0151756951602889;-0.0201924675512281;-0.0207048676858388;-0.0164659614108035;-0.00705097416123059;0.00505353002405823;0.0159495017986864;0.024599903786938;0.0242622160192961;0.0126263329123035;-0.0138562617637907;-0.0563510607233313;-0.116476373911347;-0.195932499403577;-0.292590339528339;-0.408826931044609;-0.540295335003289;-0.684653781346022;-0.8388126155648;-0.998392261835625;-1.15992489770151;-1.3181283694916;-1.46863382421731;-1.60816118229646;-1.73261628003448;-1.8409522460017;-1.9326966279196;-2.00615727018028;-2.06320125580138;-2.10940838038161;-2.14784989521643;-2.18181619467385;-2.21258197946362;-2.23974906595706;-2.26429774902218;-2.28545046871817;-2.30389224046829;-2.32058090353619;-2.33521722884745;-2.34730892391822;-2.3588404474976;-2.36840468289267;-2.3783317285192;-2.38645085821469;-2.39414042901683;-2.40040854724227;-2.40542764959441;-2.41120766196779;-2.4159822382581;-2.42034142913171;-2.42497269756811;-2.42920842757998;-2.43322495316387;-2.43664600440275;-2.43934659384086;-2.44078865829338;-2.44144439969976;-2.44237820013491;-2.4426469752775;-2.44262013861263;-2.44233200473061;-2.44160696948323;-2.43923431199306;-2.43736831635179;-2.43494621643828;-2.43299180751208;-2.43146371936224;-2.42849905226934;-2.42677241354725;-2.42513583707792;-2.42295939234417;-2.42040409860668;-2.4165485549142;-2.41220743078752;-2.4087595436276;-2.40565472559084;-2.40247873413567;-2.39901694964674;-2.39620747115898;-2.39293433913999;-2.38972270347007;-2.38573085686932;-2.38202722357247;-2.37947993565557;-2.37671291555346;-2.37440146298319;-2.37164980493479;-2.36846498821453;-2.3655846280892;-2.36282216758003;-2.35956296425678;-2.35753628141549;-2.35503675162613;-2.35231538183222;-2.34920049724661;-2.34660670237194;-2.34270513919881;-2.33991382423597;-2.3369868643004;-2.33302127936449;-2.33058767581568;-2.32746290121207;-2.32368690977305;-2.31923616939613;-2.31375785631502;-2.30809986144775;-2.30322288672959;-2.29862264276281;-2.29353174049407;-2.28866553961509;-2.28374936945592;-2.2794040534334;-2.27514700049739;-2.27037060964864;-2.26573525983961;-2.26177764661762;-2.25842594038281;-2.25552680566212;-2.25290850813668;-2.24997508429394;-2.24783637625747;-2.24505851019623;-2.24153518820469;-2.23858414248503;-2.23583729773414;-2.23383818523029;-2.23191811397788;-2.22934290540891;-2.22620348429082;-2.22366794694852;-2.22117009538805;-2.21824073858916;-2.21545165282465;-2.21128505911792;-2.20768579332184;-2.20418723312884;-2.20044604667037;-2.19697364475429;-2.19444927409196;-2.19239564836145;-2.19062644893979;-2.18878491515058;-2.18695646097605;-2.18609836850508;-2.18541214152838;-2.18422567352511;-2.1832597588887;-2.18239297146307;-2.18335360860467;-2.18385878691807;-2.18439656002659;-2.18374171235577;-2.18387105495787;-2.18265345401871;-2.18188882397234;-2.18049679439437;-2.17912690438912;-2.17791763009136;-2.17689735087888;-2.17549091346534;-2.17552797537676;-2.17640847381795;-2.17795303734202;-2.17908500459616;-2.18100295009999;-2.1822301386972;-2.18543989602936;-2.18918314599886;-2.19335450766701;-2.19842992075265;-2.20373317044444;-2.20900025993478;-2.2138534098337;-2.21680253911718;-2.2181416180304;-2.21700568603628;-2.21262914151939;-2.20400970649749;-2.19163826980132;-2.17400343558962;-2.15168191928434;-2.12388325658041;-2.09056425065479;-2.05220692410126;-2.01034978200603;-1.96486637264622;-1.91685720937208;-1.86417910766228;-1.81052048929493;-1.75630733800131;-1.70211897549431;-1.64818638016363;-1.59696984173439;-1.5473973062043;-1.49982711411816;-1.4546597269194;-1.41259131119197;-1.37189007899714;-1.33468991160388;-1.30003278453133;-1.26842091144082;-1.23938725232037;-1.21168017330859;-1.18537420190511;-1.16127209510085;-1.13896294720339;-1.11885514638313;-1.10117189960243;-1.08388145858012;-1.06742776085136;-1.05173307363862;-1.03597850392535;-1.01992203839201;-1.00349085773757;-0.986994970139735;-0.97001381063068;-0.953348994970922;-0.937112544140433;-0.920204704201503;-0.901392259140771;-0.882465065554332;-0.862679932419438;-0.841739917202398;-0.821185175827143;-0.801424295773485;-0.782847543020609;-0.764435091976908;-0.747795275994428;-0.733245911733581;-0.719691284902836;-0.707804529885301;-0.697959486554531;-0.690376830926902;-0.68443033442105;-0.679586588626325;-0.676297483073354;-0.673663759638549;-0.672026031003257;-0.670707063558373;-0.670048019204501;-0.667684939737461;-0.666013016059977;-0.665682444693667;-0.665093445037952;-0.664219676078806;-0.664098751333624;-0.664840046446868;-0.665120339734961;-0.666667167560542;-0.668864039260406;-0.671022835929495;-0.672094101550976;-0.673059830593827;-0.672556016148791;-0.671616536334426;-0.67025903029173;-0.667017287138051;-0.662878807996142;-0.656734067718214;-0.650526560011515;-0.643679566414584;-0.635205114697501;-0.626411912400911;-0.61750387872128;-0.609090630842086;-0.600872509658274;-0.593158272184673;-0.58631689788376;-0.579561300189104;-0.572890180426273;-0.565463811792983;-0.557248224072211;-0.549293408839939;-0.541437414521985;-0.53393212935238;-0.526167655523746;-0.518885960204578;-0.512796448963067;-0.506496239210614;-0.499378343633198;-0.492741522594129;-0.485393811099196;-0.478284268994541;-0.471704617968651;-0.465634647207753;-0.459963356897665;-0.455669744205558;-0.450814775545631;-0.445350609670896;-0.439920793402853;-0.434420572485884;-0.428872817994256;-0.421933623653855;-0.41470304732979;-0.407172105986125;-0.39809193555795;-0.388153331669744;-0.376874463091577;-0.36382927517298;-0.351333718577279;-0.337543948541894;-0.322292473204586;-0.306014212536244;-0.290254041858671;-0.274825037113908;-0.259291434321889;-0.245488864592121;-0.233244520303004;-0.223123161799659;-0.215145914768791;-0.208450978213958;-0.203023160590558;-0.198880995336718;-0.196783777878249;-0.196038740809321;-0.196345489138019;-0.19655086922542;-0.197774241366622;-0.198980050203042;-0.199177409526146;-0.199006071681545;-0.198840344386785;-0.197866013818844;-0.196313451406332;-0.193318504557211;-0.190392488032952;-0.187561933604653;-0.184117961144593;-0.179558300400431;-0.17401687079479;-0.167167623001551;-0.161416395320931;-0.15407160395163;-0.145747776610637;-0.137668284795324;-0.128839448222372;-0.119314160513222;-0.111315309460912;-0.103756435291665;-0.0958252350152351;-0.0887449165426902;-0.0818141713366881;-0.0758638442274129;-0.069954741974036;-0.0643652447365483;-0.0607427468718277;-0.0567206124318492;-0.0546565383000274;-0.053738031119783;-0.0523893056749557;-0.0512181158558968;-0.0493855485946019;-0.0480782385648082;-0.0467137792227957;-0.0450152158108165;-0.0433758278583796;-0.0406597967549115;-0.037834700281371;-0.0359946526317675;-0.0344989070737214;-0.0318959371352861;-0.0298150724273202;-0.0281748272108278;-0.027081275360195;-0.0254570127983328;-0.0237274110481378;-0.0226662132878968;-0.0220232423145762;-0.0215476331951612;-0.0220180390868639;-0.0227411733040774;-0.0232587025593785;-0.0248318183771233;-0.0274525358133014;-0.0311467143948747;-0.0346391561996658;-0.0379933138867311;-0.0416175469919944;-0.0444988982748975;-0.0491511403020781;-0.0541620796291565;-0.0574123020860301;-0.0606381360936551;-0.0627340600625579;-0.0648223490905924;-0.066337209290755;-0.0672104305993117;-0.0672121374328565;-0.0668175488218258;-0.0660145838362366;-0.0653838682701264;-0.0655838248741639;-0.0652067818652476;-0.0660062239969557;-0.0671676371416443;-0.0684482760613899;-0.0695332841372227;-0.071262778271972;-0.0728244526846786;-0.0751685725444352;-0.0765867967757004;-0.078091545707165;-0.0796964804414647;-0.080664648656674;-0.0816728202325418;-0.0832834756036262;-0.0851382581396205;-0.087157356008803;-0.0884715354392659;-0.0908107688288919;-0.0950187131619835;-0.102808369224697;-0.111622585052576;-0.117087210880598;-0.118525726484889;-0.115520901345522;-0.107306138479231
